최고 의 강의 차근차근 깔끔 하 게 정리 도 잘 하 아 주 ㅁ,,,,,,,,,,,,,,
확실히 이해 하 기 쉽 게 설명 하 아 주 어서 좀 만 노력 하 면 크 ㄴ 도움 이 되 ㄹ 것 이 다,,,,,,,,,,,,,,
안 졸 것 이 하 려고 애쓰 시 는 모습 좋 아요,,,,,,,,,,,,,,
듣 는 교수 님 중 에 제일 말 이 많 으시 고 시 끄 러 운 데 제일 졸리 다,,,,,,,,,,,,,,
숙제 5 번 잇 음,,,,,,,,,,,,,,
좀 수업 때 실수 하 시 는 것 이 있 지만,,,,,,,,,,,,,,
자습 하 시 어요,,,,,,,,,,,,,,
고등 국어 문법 이해 잘 하 았 으면 이 수업 은 꿀 이 ㅂ니다,,,,,,,,,,,,,,
여러모로 재미있 음,,,,,,,,,,,,,,
특히 조 별 숙제 과목 이 다,,,,,,,,,,,,,,
해 오 라는 것 잘 하 아 가 아 고 지각 하 지 말 으시 어요,,,,,,,,,,,,,,
특허 로 이루어지 어 있 으며 발표 점수 가 중요 하 ㅁ,,,,,,,,,,,,,,
교수 님 은 좋 으시 ㅁ,,,,,,,,,,,,,,
저 는 만족 하 았 습니다,,,,,,,,,,,,,,
지금 은 진짜 천사 이 ㅁ,,,,,,,,,,,,,,
무엇 이 ㄴ가 를 생각 하 던 그 이상 을 보여주 시 는 교수 님 이 에요,,,,,,,,,,,,,,
그리고 팀 프로젝트 이 많 아서 절대평가 인 데 도 왠 만 하 ㄴ 3 학점 짜리 공부 시간 이상 은 할애 하 게 됩 ,,,,,,,,,,,,,,
참 선생 이 ㅂ니다,,,,,,,,,,,,,,
본인 팀 이 욕심 이 많 으면 시간 겁나 잡아먹 음,,,,,,,,,,,,,,
참 좋 으시 ㄴ 교수 님 편하 게 질문 하고 피드백 받 고 많이 돕 아 주 시 ㄴ다,,,,,,,,,,,,,,
모르 는 것 있 으면 묻 어 보 아,,,,,,,,,,,,,,
숙제 는 퀴즈 2 번 정도 보 고 비율 굉장히 작 고요,,,,,,,,,,,,,,
시험 은 책 에 나오 는 개념 정의 예시 쓰 면 되 ㅁ,,,,,,,,,,,,,,
쪽지 나 메일 로 소통 이 빠르 심,,,,,,,,,,,,,,
교수 님 좋 으시 고 공부 하 기 도 쉽 어요,,,,,,,,,,,,,,
교수 님 만 수 무강 하 시 어요,,,,,,,,,,,,,,
기말 주제 알리 어 주 ㅁ,,,,,,,,,,,,,,
시험문제 는 나누 어 주 시 ㄴ 유인물 에서 나오 ㅁ,,,,,,,,,,,,,,
한 번의 발표 만 하 면 되 고 숙제 없 고 중간 기말 시험 이 끝 이 에요,,,,,,,,,,,,,,
몰아 서 하 면 진짜 힘 들 으니 까 강의 들 으면서 그때그때 하 면 편하 게 하 시 ㄹ 수 있 어요,,,,,,,,,,,,,,
다만 성적 은 예상 을 하 ㄹ 수 없 다는 것 이 가장 크 ㄴ 문제점 ..,,,,,,,,,,,,,,
치 는데 도대체 철학 은 왜 배우 는 지 모르 겠 음,,,,,,,,,,,,,,
.... 그림 숙제 랑 철학 책 에세이 엄청 하 아요,,,,,,,,,,,,,,
.. 학점 은 열심히 하 면 무난 하 게 는 나오 아요,,,,,,,,,,,,,,
일단 숙제 개 많 아요,,,,,,,,,,,,,,
이론 한 번 실습 한 번 씩 수업 을 진행 하 는데 이론 수업 은 이해 가 하나 도 안 가 고 숙제 폭탄 수업 이 고 실습 은 그나마 그림 을 배우 ㄴ다는 느낌 이 있 어요,,,,,,,,,,,,,,
강의 만 듣 었 으면 시험 은 쉽 게 보 ㄹ 수 있 음,,,,,,,,,,,,,,
반 별 로 성적 분포 차이 진짜 크 ㅂ니다,,,,,,,,,,,,,,
또한 주제도 딱히 어렵 지 않 고 단순히 1 차원 적 이 ㄴ 주제 로 주로 정하 ㄴ 것 같 습니다,,,,,,,,,,,,,,
"""주로 흑인 "," LGBT 등 을 비롯 하 ㄴ 흔히 사회적 약자 로 취급 되 는 사람 층 에 관하 ㄴ 주제 를 다 룹 니 다""",,,,,,,,,,,,,,
전 개인적 으로 진짜 별로 였 어요,,,,,,,,,,,,,,
이런 예민 하 ㄴ 부분 에 있 어서 교수 란 사람 이 객관 성 을 유지 하 아야 하 는데 그러 지 못하 니 순진 하 ㄴ 학생 들 은 충분히 저 이상 하 ㄴ 논리 에 속 을 수 있 겠 단 생각 이 ㅁ,,,,,,,,,,,,,,
"""시험 방식 퀴즈 1 퀴즈 1 "," 중간 는 수업 때 보 ㄴ 미드 와 스마트 캠퍼스 에 올리 어 주 는 PPT 내용 으로 봄""",,,,,,,,,,,,,,
그래도 시험 어느 정도 만 보 ㄴ다면 A 대 는 나오 는 듯 하 아요,,,,,,,,,,,,,,
명확 하 게 바라 시 는 것 을 말씀 안 하 시 고 서술 형 시험 을 매우 깐깐 하 게 감점 하 시 네요,,,,,,,,,,,,,,
... 영어 개 잘 하 아도 학점 버리 기 쉽 상 이 ㅂ니다,,,,,,,,,,,,,,
생각 보다 뒤 로 갈수록 포기 하 는 사람 들 많 아서 포기 말 ㄴ 안 하 시 면 충분히 B + 이상 받 으시 ㄹ 수 있 습니다,,,,,,,,,,,,,,
"""시험 문제 는 주로 그것 에 대하 어 나오 고 "," 기말 시험 에 는 영화 내용 에 대하 ㄴ 문제 도 나오 았 습니다""",,,,,,,,,,,,,,
시험 두 번 쪽지 시험 두 번 이 수업 들 으면서 다른 친구 들 교양 이랑 비교 됬  꿀 수업 듣 는다고 시기 를 받 았 던 ... 그만큼 전공 으로 빡 신학기 그리고 필수 채우 어야 하 시 는 분 이 라면 부담 없이 듣기 좋 습니다,,,,,,,,,,,,,,
"""영상 시청 후 주제 나 개념 에 관하 ㄴ 정리 와 설명 을 하 시 고 "," 주인공 들 에 대하 ㄴ 이야기 도 하 ㅂ니다""",,,,,,,,,,,,,,
근데 등급 별 성적 간 급 간 이 엄청 빡빡 하 ㅁ,,,,,,,,,,,,,,
교수 님 이 주 시 ㄴ 자료 보 고 그 수업 에 배우 ㄴ 내용 으로 토론 하 는 것 이 ㄴ데 하 ㄹ 말 ㄴ 하 ㅁ,,,,,,,,,,,,,,
필기 제대로 알 ㄴ 하 면 기말 에서 진짜 엄청 망하 ㄹ 수 있 으니 조심 특히 남자 분 들 필기 신경 쓰 시 길 그리고 팀 프로젝트 은 사실 그렇게 크 ㄴ 영향 이 있 는 것 같 지 ㄴ 않 음,,,,,,,,,,,,,,
레포트 도 15 장 세상 사람 들 이 이 수업 만 듣 는 줄 아 심,,,,,,,,,,,,,,
"""다 맞 으면 A + "," 전체 에서 5 개 정도 틀리 면 A 0 정도 로 생각 하 시 ㅁ""",,,,,,,,,,,,,,
"""외우 ㄴ 만큼 성적 은 나오 고 "," + 채우 어 주 시 ㅂ니다""",,,,,,,,,,,,,,
"""조홍식 교수 님 수업 은 출석 으로 기본 이 깔리 고 "," 거기 서 열심히 하 ㄴ 사람 들 의 경쟁 이 ㅂ니다""",,,,,,,,,,,,,,
1 학기 자바 는 안 듣 고 바로 듣 었 는데 귀찮 게 하 ㅁ,,,,,,,,,,,,,,
그리고 수업 시간 굉장히 빨리 지나가 ㅁ,,,,,,,,,,,,,,
오 거나 살 다,,,,,,,,,,,,,,
2 점 .......... 그냥 진짜 죽 엇 다,,,,,,,,,,,,,,
"""팀원 들 만 잘 만나 고 출석 말 ㄴ 잘하 면 끝나 는 듯 "," 인 강 을 통하 ㄴ 중간 를 보 는데 사실 상 공부 안 하 어 도 B + 이상 은 받 음""",,,,,,,,,,,,,,
시간 에 이 수업 어렵 다고 생각 되 면 드랍 하 라는 말 을 저 의 발 주의 깊 게 들 으시 어요,,,,,,,,,,,,,,
이번 학기 에 는 개념 을 묻 는 부분 이 시험 점수 에 크 ㄴ 비중 을 차지 하 았 음,,,,,,,,,,,,,,
화공 이 면 꼭 들 으시 어요,,,,,,,,,,,,,,
내용 자체 가 어렵 어 서 그렇지,,,,,,,,,,,,,,
복습 안 하 면 다음 수업 이 어렵 어 지 고,,,,,,,,,,,,,,
"""수업 내용 이 기억 에 엄청 남 는 것 보다 는 ","""",,,,,,,,,,,,,,
"""교수 님 의 학문 에 대하 ㄴ 깊이 ", 철학 ," 개념 에 다가가 는 자세 들 이 참 기억 에 남 았 던 강의 ..""",,,,,,,,,,,,,,
과목 자체 가 어렵 ㄴ 것 은 어쩌 ㄹ 수 없 지만 쉽 게 설명 해주시 려고 노력 하고,,,,,,,,,,,,,,
개념 을 이해 하 기 도 어렵 고 알 아도 문제 에 적용 하 기 가 어렵 었 다,,,,,,,,,,,,,,
무난 무 나 는 설명도 잘 하 시 고 숙제 + 예제 공부 하 아서 에 제,,,,,,,,,,,,,,
"""강의 력 은 솔직히 별로 ... 하지만 교수 님 자체 는 괜찮 으시 ㄴ 분 이 고 "," 무엇 보다 학점 느 님 이 ㄴ 것 같 다""",,,,,,,,,,,,,,
좋 은 점 은 너 만 어렵 ㄴ 데 에 아니 ㅁ,,,,,,,,,,,,,,
강의 평가 가 의미 없 는 것 이 .... 아마 짤 릴 듯 하 ㅂ니다,,,,,,,,,,,,,,
시험 난이도 적당 하고,,,,,,,,,,,,,,
마지막 으로 시험 을 연습 문제 범위 내 에서 만 제출 > > > VERY GOOD,,,,,,,,,,,,,,
과목 자체 가 생소 하 지만 열심히 들 으면 좋 은 성적 나오 ㅁ,,,,,,,,,,,,,,
이해 하 기 쉽 게 잘 가르치 시 나,,,,,,,,,,,,,,
강의 를 들 으면 1 도 못 알아먹 음,,,,,,,,,,,,,,
디지털 공학 과목 을 재수 강하 는 사람 들 에게 유리,,,,,,,,,,,,,,
 솔직히 잘 모르 겠 음,,,,,,,,,,,,,,
디지 공 터지 고 싶 으면 들 으 세 ㄴ,,,,,,,,,,,,,,
질문 하 면 혼내 시 고 출석 부르 ㄹ 때 손 번쩍 들 고 우렁차 게 네 이 라고 대답 하 ㄹ 때 까지 계속 부르 심,,,,,,,,,,,,,,
수업 시간 에 진도 잘 알 ㄴ 나가 고 떠들 다가 마지막 5 분 에 진도 빠르 게 나가 ㅁ,,,,,,,,,,,,,,
그래서 시간 오바 하 ㄹ 때 조금 있 었 음,,,,,,,,,,,,,,
잠수 타 아 다가 기말 기간 되 니까 갑자기 거의 모든 분량 의 강의 를 업로드 하 기 시작 다른 과목 기말 공부 하 다가 봉변 당하 았 음,,,,,,,,,,,,,,
열심히 하 면 학점 은 잘 받 을 수 있 어요,,,,,,,,,,,,,,
대신 수업 시 간 땡 치 자 마 자 출석 체크 를 하 시 ㅁ,,,,,,,,,,,,,,
기본적 으로 머리 에 수학적 센스 가 있 는 사람 이 들 으면 잘 맞 을 교수 님 이 ㅂ니다,,,,,,,,,,,,,,
순문학 을 안 읽 는 것 은 독자 수준 이 떨어지 어서 가 아니 라 순문학 이 재미 없 어서 가 아니 ㄴ가,,,,,,,,,,,,,,
학생 들 한 명 한 명 신경 써 주 시 는 것 이 엄청 느끼 어 지 는 귀 중 하 ㄴ 수업,,,,,,,,,,,,,,
그렇 다고 작품 을 비평적 으로 하 는 것 도 아니 ㅁ,,,,,,,,,,,,,,
마케팅 은 처음 이 ㄴ데 이해 가 잘 되 어요,,,,,,,,,,,,,,
나 의 성적 과 다른 사람 들 의 성적 을 보 아서 는 팀 프로젝트 이 생각 보다 성적 에 많이 반영 이 되 지 는 않 는 듯 교수 님 이 평소 에 강조 하 시 는 것 들 을 종합 하 아서 시험 때 기 입하 면 좋 은 것 같 다,,,,,,,,,,,,,,
"""책 은 5 만 원 씩 나가 는 원서 를 사 아서 쓰 지만 ", 원서 를 다 읽 을 일 은 전혀 없 고 ," 중요 부분 만 발췌 하 아서 하 ㄴ 페이지 씩 만 읽 으면 시험 대비 는 거의 다 되 ㅁ""",,,,,,,,,,,,,,
수업 은 비 대면 이 라 그냥 틀 어 두 었 고 숙제 는 손 글씨 쓰 는 것 이 었 는데 나 가 글씨 를 잘 못 쓰 어서 그렇 ㄴ지 점수 좀 까 이 ㄴ 것 ㄹ로 기 억 문제 는 쉽 ㅁ,,,,,,,,,,,,,,
그리고 영상 필기 열심히 하 면서 듣 고 흐름 을 외우 어서 가 니까 ㄴ 시험 도 쉽 게 칠 수 있 었 습니다,,,,,,,,,,,,,,
그리고 시험 문제 도 작년 보다 어렵 어 지 ㄴ 듯,,,,,,,,,,,,,,
온라인 강의 라 그렇 ㄴ지 강의 와 수기 레포트 가 조금 많 아서 힘들 ㄴ 부분 은 있 었 습니다,,,,,,,,,,,,,,
궁금 하 ㄴ 것 여쭈 어 보 면 답장 도 빠르 시 고 매우 인자 하 시 ㅁ,,,,,,,,,,,,,,
대면 강의 하 ㄹ 때 들 으면 괜찮 을 것 같 음,,,,,,,,,,,,,,
걷 어 서 세계 속 으로 좋아하 고 자필 레포트 다섯 장 은 거뜬 하 시 ㄴ 분 들 듣 으시 면 좋 을 듯 .. 글 못 쓰 고 예술 작품 에 대하 ㄴ 감흥 없 으시 ㄴ 분 들 은 좀 힘들 것 같 아 요 저 가 그럼 ...,,,,,,,,,,,,,,
중간 는 따로 안 보 고 숙제 로 대체 하 ㅂ니다,,,,,,,,,,,,,,
저 랑 은 자 ㄹ 맞 지 않 는 교양 이 었 습니다,,,,,,,,,,,,,,
그리고 팁 하나 드리 자면 기말 때 답 쓸 때 주관적 이 ㄴ 느낌 많이 적 으시 어요,,,,,,,,,,,,,,
수업 방식 은 대형 강의실 에서 다 같이 영상 을 보 거나 교수 님 강의 듣 는 형식 이 라 필기 부담 이나 그런 것 하나 도 없 습니다,,,,,,,,,,,,,,
그냥 들 으시 어요,,,,,,,,,,,,,,
교수 님 하 ㄴ 학기 동안 감사 하 았 습니다,,,,,,,,,,,,,,
16 줄 에 앉 는 것 을 추천,,,,,,,,,,,,,,
러시아 에 대하 아서 언제 또 이만큼 알 아 가 ㄹ까 싶 습니다,,,,,,,,,,,,,,
생각하 ㄹ 수 있 는 기회 이 었 다고 생각 하 ㅂ니다,,,,,,,,,,,,,,
고전 러시아 문학 읽 어 보 기 나 하 겠 습니까,,,,,,,,,,,,,,
영상 보 는 수업 이 ㅁ,,,,,,,,,,,,,,
근데 앞부분 에서 시험 문제 가 나오 아서 열심히 적 었 더니 성적 은 잘 나오 ㄴ 것 같 아요,,,,,,,,,,,,,,
멘탈 이 강하 면 들 으시 어요,,,,,,,,,,,,,,
아무래도 불 끄 고 영상 말 ㄴ 보 는 수업 이 니까 매우 졸리 었 습니다,,,,,,,,,,,,,,
"""개강 첫날 "," 수업 시작 10 분 전 에 가 았 는데 교수 님 이 이 미 와 계시 었 어요""",,,,,,,,,,,,,,
개 꾸 ㄹ .... 이 라고 밖 엨 중간 감상문 숙제 로 대체 하 고요,,,,,,,,,,,,,,
기말 은 여 태 보 았 던 것 중 에 몇 개 생각나 는 것 적 으면 되 요,,,,,,,,,,,,,,
교수 님 이 프리 하 시 어서 졸리 면 나가 아서 커피 사 아 오 아 서 어 마시 어라 그러 심,,,,,,,,,,,,,,
나 가 좀 예전 에 듣 었 어서 지금 이랑 다르 ㄴ지 는 모르 겟 는데 출 결 은 시작 하 ㄹ 때 랑 마치 ㄹ 때 무작위 로 일부 만 출석 부르 었 음,,,,,,,,,,,,,,
"""출 결 은 안 나오 는 애 들 만 F 주 려고 부르 는 거라고 "," 학점 에 는 관계 없 대 었 는데 모르 겠 다""",,,,,,,,,,,,,,
적극 추천 하 ㅂ니다,,,,,,,,,,,,,,
다만 기 말 를 보 려면 평소 에 필기 는 꼼꼼히 하 아야 하 ㅁ,,,,,,,,,,,,,,
출 결 이 시험 이랑 비율 이 같 아요,,,,,,,,,,,,,,
"""이번 학기 경우 는 기말 실기 는 조 별이 었 는 데 이름 순 으로 조르 ㄹ 자르 기 때문 에 "," 좋 은 조르 ㄹ 만나 는 운 이 중요 하 ㅂ니다""",,,,,,,,,,,,,,
어렵 ㄴ 내용 은 수업 안 하 시 ㅁ,,,,,,,,,,,,,,
음 .... 평가 기준 을 잘 모르 겠 음,,,,,,,,,,,,,,
추천 하 는가,,,,,,,,,,,,,,
불편 하 ㄴ 점 있 거나 무엇 ㄴ가 에러 사항 있 으면 말하기 힘들 다,,,,,,,,,,,,,,
 웬만 하 ㄴ 젊은 강사 교수 아니 ㅁ,,,,,,,,,,,,,,
다만 시험 채점 기준 이 깐깐 하 ㅂ니다,,,,,,,,,,,,,,
암튼 성적 잘 주 ㅁ,,,,,,,,,,,,,,
가끔 씩 하 시 는 개그 도 .. 꽤 재미있 어요,,,,,,,,,,,,,,
"""수업 내내 절반 이상 이 지각 하고 그 중 일부 는 뭐 잘 하 았 다 고 문 쾅 닫 고 들어오 지 를 않 나 "," 수업 다 끝나 고 지각 체크 를 하 는데 그제서야 기어들 어 오 지 를 않 나 뒤 에서 떠들 지 를 않 나 20 살 ㄹ 넘 것 이 치 어 먹 었 으면 개념 좀 지 킵 시다""",,,,,,,,,,,,,,
출석 숙제 점수 는 거의 알 ㄴ 들어가 고 시험 2 번 에 다 결정 날 ㄴ다고 보 면 되 어요,,,,,,,,,,,,,,
족보 가 있 으면 도움 은 되 겠 지만 결국 핵심 이론 을 이해 하고 있 어야 점수 받 을 수 있 습니다,,,,,,,,,,,,,,
족보 가 있 으면 좋 음,,,,,,,,,,,,,,
어려움 진짜 어려움 어려움,,,,,,,,,,,,,,
어렵 다 그래서 포기 하 는 사람 도 많 다,,,,,,,,,,,,,,
대부분 포기 하 는 마음 가지 고 있 기 때문 에 2,,,,,,,,,,,,,,
비추천 밑 분 말 대로 성적 망하 지만 않 을 뿐 이 지 하 는 친구 들 은 계속 공부 하 기 때문 에 A 받 는 것 은 다른 반 이나 이 반 이나 똑같이 어려움,,,,,,,,,,,,,,
실습 은 그냥 교재 있 는 그대로 타이핑 하 면 되 고 시험 문제 다 알리 어 주 ㅁ,,,,,,,,,,,,,,
그냥 혼자 책 보 고 공부 하셈,,,,,,,,,,,,,,
나 는 재미있 게 듣 었 음,,,,,,,,,,,,,,
수업 하 시 ㄹ 때 2 시간 내내 강하 게 말씀 하 시 어서 듣 다,,,,,,,,,,,,,,
교수 님 수업 시간 에 삼천포 로 빠지 는데 잘 안 돌아오 심 ..,,,,,,,,,,,,,,
학점 도 좋 아요,,,,,,,,,,,,,,
상대 평가 이 다,,,,,,,,,,,,,,
좋 으시 ㄴ 분 이 에 요 질문 에 답 아도 이해 되 게 잘 설명 하 아 주 시 ㅁ,,,,,,,,,,,,,,
인원 이 적 어서 교수 님 이 학생 들 편의 많이 봐주 시리 어 하 았 던 것 같 습니다,,,,,,,,,,,,,,
도대체 왜 이 과목 에 별점 을 많이 주 는지 이 하 아 못하 겠 는 과목,,,,,,,,,,,,,,
장훈 과 쌍벽 을 이루 는 교수 .. 본인 이 온라인 으로 강의 하 았 던 내용 에 대하 아서 질문 을 하 면 3 분 의 1 정도 는 기 억 을 못하 고 횡설수설 하 고 질문 이 없 으면 본인 자랑 또는 자식 자랑 을 하 ㄴ 다 아 멋있 어,,,,,,,,,,,,,,
... 나 혼자 스스로 찾아보 고 주도적 이 ㄴ 학습 능력 을 키워 주 었 음,,,,,,,,,,,,,,
"""별로 .... 이 ㄴ 강 듣 고 일주일 에 한 번 씩 시험 치 는데 "," 시험 칠 때 마저 도 교수 는 안 옴""",,,,,,,,,,,,,,
시험 은 생각 보다 지엽적 이 ㄴ 것 같 기 는 한데 그래도 좀 하 면 잘 보 ㄹ 수 있 을 것 이 다,,,,,,,,,,,,,,
3 검색 능력,,,,,,,,,,,,,,
교양 선택 과목 같이 누구 가 더 똑같 은 것 을 보 고 똑같이 적 냐 가 관건 이 ㅂ니다,,,,,,,,,,,,,,
쓸데없 는 얘기 가 많 은 수업 이 다 최악 을 피하 기 위하 ㄴ 차악,,,,,,,,,,,,,,
필자 는 그 내용 이나 예시 를 시험 때 그냥 적 었 음,,,,,,,,,,,,,,
"""긍정적 으로 생각하 았 을 때 팀 프로젝트 부담 제외 하고 "," 나름 문과 감성 살리 면 시험 점수 는 잘 받 을 수 있 는 것 같 음""",,,,,,,,,,,,,,
대거 드랍  이유 가 있 으니 나 는 다르 ㄹ 것 이 다,,,,,,,,,,,,,,
개인적 으로 시험 생각 쓰 란 식 으로 논술 형 으로 내주 시 어서 암기 식 과목 보다 ㄴ 마음 에 들 ㅁ,,,,,,,,,,,,,,
기말 6 월 3 일,,,,,,,,,,,,,,
그냥 나 는 영어 로 통 암기 하 아서 영어 로 쓰 었 는데 나 의 시험 점수 1 도 모르 ㅁ,,,,,,,,,,,,,,
학기 초 에 F 주 어서 재수 강하 게 하 ㄹ 거라고 공개적 으로 이야기 하 시 었 음,,,,,,,,,,,,,,
비 대면 수업 으로 듣 어서 다른 강의 평이 랑 좀 다르 ㄹ 수 는 있 는데 전공 기초 중 에 제일 강의 답 은 강의 이 었 고 그나마 시간 이 덜 아깝 ㄴ 수업 이 었 음,,,,,,,,,,,,,,
개인적 으로 시험 도 없 고 그냥 매주 성실 하 게 수업 챙기 는 사람 은 무난 하 게 점수 받 을 수 있 음,,,,,,,,,,,,,,
형식 상 의 점수 라고 생각 하 시 면 되 ㅂ니다,,,,,,,,,,,,,,
하지만 발표 에 이은 학생 들 평가 가 상당히 정치판 이 기 때문 에 인간 불 신 을 느끼 고 싶 지 않 다면 이 수업 을 듣 지 않 는 것 을 추천 하 ㄴ다,,,,,,,,,,,,,,
항상 넷 플릭스 나 다른 동영상 으로 수업 시간 을 때 우 시 고 수업 10 여 분 정도 농담 을 하 시 ㅂ니다,,,,,,,,,,,,,,
개 꾸 ㄹ 강의 인정 팀 프로젝트 숙제 수업 다 느슨 하 았 음,,,,,,,,,,,,,,
""""," 다른 수업 은 교수 님 이 조언 이나 지적 하 는데 애 울 정도 로 디스 하 시 는 분 도 있 음""",,,,,,,,,,,,,,
교수 는 유명하 이미 뭐 ....,,,,,,,,,,,,,,
"""결선 하 는 법 을 잘 모르 더라도 보고서 열심히 쓰 고 "," 실험 책 이론 개념 을 잘 숙지 하고 있 다면 어느 정도 성적 이 나오 ㄹ 것 이 ㅁ""",,,,,,,,,,,,,,
교재 가 있 는 것 도 아니 고 오 았 다,,,,,,,,,,,,,,
그래도 전반적 으로 무난 하 ㄴ 수업 이 었 습니다,,,,,,,,,,,,,,
""".. 중간 에 퀴즈 가 있 기 ㄴ 한데 별로 비중 도 알 ㄴ 들어가 고 "," 적당히 잘 보 면 되 는 정도""",,,,,,,,,,,,,,
"""시험 은 중간 ", 기말 ," 퀴즈 두 번 으로 이루어지 는데 퀴즈 가 시험 전 에 내용 정리 하 는 용도 라서 어렵 지 ㄴ 않 음""",,,,,,,,,,,,,,
원래 교수 님 이 시험 을 조금 어렵 게,,,,,,,,,,,,,,
본인 이 질문 을 하 아야 하 ㅂ니다,,,,,,,,,,,,,,
학문적 으로 나 인간적 으로 나 좋 은 수업 이 었 음,,,,,,,,,,,,,,
앞자리 앉 아야 소리 가 들리 기 는 하 아요,,,,,,,,,,,,,,
학생 스스로 생각하 ㄹ 수 있 는 능력 을 키워 주 시 기 때문 에 저 는 좋 았 습니다,,,,,,,,,,,,,,
기말 시험 범위 는 저 는 범위 이 ㄴ데 이것 이 좀 헬 이 ㄹ 수 는 있 겠 네요,,,,,,,,,,,,,,
예시 라든지 이야기 가 탄탄 하고 왜 배우 고 어디 에 쓰 는지 정확히 말하 아 주 는 수업 ... 교수 님 이 긍정적 으로 물어보 는 것 에 는 긍정 하 면 안 되 ㅁ,,,,,,,,,,,,,,
하 면 잠수 타 아 야 되 ㅂ니다,,,,,,,,,,,,,,
문제 수 는 7 개 정도 되 었 던 것 ㄹ로 기 억 하 ㅂ니다,,,,,,,,,,,,,,
밑 에 분 말씀 새기 어 새겨들읍시다 읍시다,,,,,,,,,,,,,,
족 보 란 것 이 없 는 시험 이 랄까,,,,,,,,,,,,,,
강의 가 조금 빠르 기 는 하지만 법 을 처음 배우 는 1 학년 학생 이 이해하 ㄹ 수 있 게 알리 어 주심,,,,,,,,,,,,,,
강의 력 은 매우 최고 친절 하 시 고 유머 도 있 으시 ㅁ,,,,,,,,,,,,,,
민 총 은 꼭 이지은 교수 님 들 으세 요,,,,,,,,,,,,,,
시험 은 객관식 + OX + 단답 형 + 서술 형 이렇게 나오 ㅂ니다,,,,,,,,,,,,,,
설명 을 잘 해주시 는 편,,,,,,,,,,,,,,
내용 이 쉽 지 는 않 지만 따라가 ㄹ 만 하 ㅂ니다,,,,,,,,,,,,,,
그냥 이지은 교수 님 을 믿 고 들 으면 어느새 A + 을 맞 은 자신 을 발견 하 ㄹ 수 있 다,,,,,,,,,,,,,,
교수 님 못나 ㄴ 제자 라 죄송 하 ㅂ니다,,,,,,,,,,,,,,
"""2 코로나 때문 에 개인 숙제 를 주 셨 는데 "," 숙제 2 개 는 레포트 고 나머지 하나 는 작시""",,,,,,,,,,,,,,
닥 수강 신청 하셈,,,,,,,,,,,,,,
대신 객관식 에서 답 이 없 거나 전부 답 이 ㄹ 수 도 있 어서 굉장히 어려움 ..,,,,,,,,,,,,,,
꼼꼼히 수업 해주시 고 학생 을 많이 배려 하 아 주 시 는 것 이 느끼 어 지 었 습니다,,,,,,,,,,,,,,
재미있 게 엄청 잘 가르치 시 어요,,,,,,,,,,,,,,
싸 강인 것 이 아쉽 었 던 유일 하 ㄴ 수업 이 기초 한문 이 었 습니다,,,,,,,,,,,,,,
나 는 한자 9 급 도 없 고 아예 생 초보 지만 A + 받 았 다,,,,,,,,,,,,,,
근데 하 ㄴ 자 모르 면 안 하 는 것 이 좋 음,,,,,,,,,,,,,,
김성훈 교수 님 사랑 스 러 우 니 다,,,,,,,,,,,,,,
저 진짜 하 ㄴ 문 하나 도 모르 고 신청 하 아서 수업 듣 었 는데 저 도 다 이해하 ㄹ 수 있 을 정도 로 완전 기 초 부터 수업 하 시 어요,,,,,,,,,,,,,,
그래도 시험 에 관계 없이 교수 님 도 좋 으시 고 수업 도 부담 없 으니 꼭 듣 어 보 았 으면 좋 겠 는 수업 이 ㅁ,,,,,,,,,,,,,,
기본적 이 ㄴ 한자 공부 를 하 시 려면 이 과목 을 추천 하 아요,,,,,,,,,,,,,,
교수 님 자체 로 는 좋 으시 어요,,,,,,,,,,,,,,
저 가 공대 생 이 다,,,,,,,,,,,,,,
제 2 외국어 교양 학점 채우 어야 하 아서 수강 하 ㅁ,,,,,,,,,,,,,,
.. 중간 기말 둘 다 벼락치기 하 았 는데 중간 망하 고 기말 잘 보 아서 B +,,,,,,,,,,,,,,
.. 수업 열심히 듣 고 하루 전 에 외우 었 는데 도 잘 보 ㄴ 애 들 많 아서 학점 B + 로 밀리 었 어요,,,,,,,,,,,,,,
아무래도 한자 수업 이 다 보 니까 학생 들 간 편차 가 매우 크 ㅂ니다,,,,,,,,,,,,,,
한자 많이 알 시 는 분 은 점수 얻 기 딱 좋 은 수업 이 ㅂ니다,,,,,,,,,,,,,,
숙제 는 깜  하 ㄴ 두 장 쓰 는 정도 로 생각 하 시 면 되 고 중간 기말 은 배우 ㄴ 한자 와 사자 성어 등 준비 잘 하 시 면 학점 비율 꽉 채우 어서 성적 매기 어 주 시 ㅂ니다,,,,,,,,,,,,,,
"""한문 만 주구 장 창 가르치 어 주 시 는 것 이 아니 라 "," 한문 과 사자 성어 에 얽히 ㄴ 다양 하 ㄴ 일화 와 이야기 들 을 재미있 게 풀 어서 설명 해주시 며 가끔 교수 님 의 경험 이나 사회 현상 들 에 접목 시키 어 수업 을 진행 하 아 나가 시 었 다""",,,,,,,,,,,,,,
노 베이스 는 아니 ㄴ데 시험 전날 공부 하고 중간 기말 전부 100 점 맞 았 음,,,,,,,,,,,,,,
시험 가깝 어 지 ㄹ 때 몰아 서 공부 하 시 ㄹ 분 들 에게 ㄴ 비추,,,,,,,,,,,,,,
