"""있 고 "," 필기시험 1 번 봄 문제 알리 어 주 고 알 아서 답 찾 아 서 외우 ㄴ 다음 시험 보 는 거인 데 어렵 지 않 음""",,,,,,,,,,,,,,
솔직히 레포트 랑 필기시험 은 반영 크 게 안 하 ㅁ,,,,,,,,,,,,,,
스키장 에서 하 는 실기 가 중요 하 ㅁ,,,,,,,,,,,,,,
교수 님 은 좋 으시 고 실기 만큼 필기 시험 도 중요 합 ㅂ니다,,,,,,,,,,,,,,
성적 평가 의 제대로 되 ㄴ 기준 을 잘 모르 겠 음,,,,,,,,,,,,,,
특히 뒷부분 이 것 왜 보 아야 하 나 싶 은 것 도 많 았 습니다,,,,,,,,,,,,,,
싶 은 부분 에서 만 출제 되 었 습니다,,,,,,,,,,,,,,
파트너 가 중요 하 기 ㄴ 하 ㅂ니다,,,,,,,,,,,,,,
대숲 에 관련 정보 있 어요,,,,,,,,,,,,,,
전형적 이 ㄴ 문제 이 ㄴ 것 같 은 데 한번 풀 어 보 는 경험 말 ㄴ 갖 는다면 무난히 고득점 하 ㄹ 것 같 네요,,,,,,,,,,,,,,
계산하 는 문제 고루 출제 되 ㅂ니다,,,,,,,,,,,,,,
과목 자체 가 어렵 어 서 수업 도 어렵 었 는데 개념 이해 하고 예제 풀 줄 알 면 좋 은 것 같 습니다,,,,,,,,,,,,,,
수업 .. 나 ㄹ .. 먹 ...... 나 도 강의 평가 포인트 나 ㄹ 먹 하 겠 다,,,,,,,,,,,,,,
시험문제 가 교재 에 있 는 연습 문제 에서 단 한 글자 도 알 ㄴ 바꾸 고 내 시 어서 꽁 으로 가지 ㄴ 문제 가 있 었 습니다,,,,,,,,,,,,,,
수업 은 좀 대충 대충 하 시 는 느낌 이 길 ㄴ 한데 기본적 으로 알리 어 주 시 ㄹ 내용 은 다 알리 어 주 시 ㅂ니다,,,,,,,,,,,,,,
질문 에 도 열심히 답 하 아 주 시 구요,,,,,,,,,,,,,,
출 결도 없 고 시험 말 ㄴ 잘 보 면 되 어요,,,,,,,,,,,,,,
독학 중요 근데 수업 도 듣 어야 하 ㅁ,,,,,,,,,,,,,,
어렵 ㄴ 내용 은 수업 안 하 시 ㅁ,,,,,,,,,,,,,,
개념 중심 으로 수업 중심 으로 공부 하 시 면 잘 보 시 ㄹ 수 있 어요,,,,,,,,,,,,,,
독학 이 매우 매우 중요 하 ㅂ니다,,,,,,,,,,,,,,
솔직히 그냥 그리하 었 어요,,,,,,,,,,,,,,
음 .... 평가 기준 을 잘 모르 겠 음,,,,,,,,,,,,,,
수업 은 좀 .. 독학 량 이 많 아 지 는 교수 님 ..,,,,,,,,,,,,,,
그리고 공부 는 따로 하 아야 하 아요,,,,,,,,,,,,,,
개념 설명 을 이렇게 꼼꼼 하 게 나가 는 교수 님 은 처음,,,,,,,,,,,,,,
불편 하 ㄴ 점 있 거나 무엇 ㄴ가 에러 사항 있 으면 말하기 힘들 다,,,,,,,,,,,,,,
자신 에 대하 ㄴ 철학 이 확실 하 다,,,,,,,,,,,,,,
이 분 은 막말 로 답 이 틀리 어도 풀이 과정 을 살펴보 고 괜찮 다,,,,,,,,,,,,,,
2 학년 은 1 학년 보다 훨씬 바쁘 다,,,,,,,,,,,,,,
시험 문제 는 교재 랑 족보 에서 거의 똑같 거나 숫자 점 바꾸 어서 나오 았 음,,,,,,,,,,,,,,
그리고 싸 강 에서 PPT 읽 어 쥬 기 만 하 아서 위치 쫓아가 기 좀 어려움,,,,,,,,,,,,,,
과목 이 어렵 지만 풀 이 빠삭 하 게 하 면 학점 보장,,,,,,,,,,,,,,
교수 님 수업 도 무지 조 음,,,,,,,,,,,,,,
전자기 학 자체 가 드럽 게 어렵 ㄴ 것 이 지 교수 님 수업 방식 은 개 꾸 ㄹ 임 어차피 어렵 ㄴ 과목 이 라 반 이상 포기 하 는데 거기 서 좀 만 더 하 면 A 충분히 맞 는다,,,,,,,,,,,,,,
시험문제 교재 랑 교수 님 이 직접 주 시 는 족보 에서 약간 만 바 끼 어서 나오 ㅁ,,,,,,,,,,,,,,
수업 은 놓치 지 않 고 계속 듣 고 있 으면 이해 가 잘 되 ㄴ다,,,,,,,,,,,,,,
수업 중간 중간 에 학생 들 한테 질문 하 시 는데 모르 아도 아무거 나 대답 하 아야 하 ㄴ다,,,,,,,,,,,,,,
전자기 학 자체 가 어렵 고 교수 님 도 약간 교수 님 속도 에 맞추 어서 강의 하 시 기 때문 에 처음 에 ㄴ 따라가 기 어렵 다,,,,,,,,,,,,,,
강의 력 이 딸리 시 는 것 이 보이 ㅁ,,,,,,,,,,,,,,
책 도 용어 에 대하 ㄴ 제대로 되 ㄴ 정의 도 없이 이러 하 ㄴ 것 이 이런 용어 이 다,,,,,,,,,,,,,,
솔직히 연세 가 좀 있 으시 ㄴ 것 같 아 걱정 되 었 지만 .....,,,,,,,,,,,,,,
학원 강사 이상 이 ㅂ니다,,,,,,,,,,,,,,
모든 것 이 완벽 하 시 ㄴ 분 이 시 ㅂ니다,,,,,,,,,,,,,,
"""시험 범위 로 인하 아 고통 을 받 았 지만 "," 학점 을 생각 이상 으로 잘 주 시 어서 .. 감격 하 았 습니다""",,,,,,,,,,,,,,
시험문제 가 쉽 ㄴ 편 은 아니 ㅂ니다,,,,,,,,,,,,,,
무엇 ㄴ가 대충 하 시 는 것 같 은 데 학생 들 많이 생각하 아 주 시 는 것 이 느끼 어 지시 는 교수 님,,,,,,,,,,,,,,
그 만큼 상세 설명 이 없 고 교재 도 그래요,,,,,,,,,,,,,,
교재 이상 하 ㅁ,,,,,,,,,,,,,,
공부 안 하 고 삐 나오 ㄴ 것 은 미스테리 ...,,,,,,,,,,,,,,
교수 님 의 츤데  같 은 스타일 때문 에 너 어 어 어 어 무 싫 었 어요,,,,,,,,,,,,,,
학점 을 잘 주 시 는 듯,,,,,,,,,,,,,,
살짝 의 성적 차별 이 있 는 것 같 지만,,,,,,,,,,,,,,
수업 시간 에 하 는 것 이 중요 하고 진짜 공부 를 배우 는 느낌 이 나요,,,,,,,,,,,,,,
가끔 씩 하 시 는 개그 도 .. 꽤 재미있 어요,,,,,,,,,,,,,,
엄청나 ㄴ 퀄리티 의 수업 자료 와 강의 수준,,,,,,,,,,,,,,
교수 님 예제 도 많이 풀 어 주 시 고 설명도 괜찮 게 하 시 는데 좀 졸리 ㅁ,,,,,,,,,,,,,,
그리고 시험 문제 디지 게 어렵 었 음,,,,,,,,,,,,,,
생각하 아 서 와 비 는 나오 ㄹ까 생각하 았 는데 그래도 다 같이 못 보 았 는지 나름 괜찮 게 받 음,,,,,,,,,,,,,,
그리고 숙제 도 두 번 있 었 는데 숙제 한 번 기 한 놓치 어서 지각 제출 로 내 었 음,,,,,,,,,,,,,,
숙제 와 시험 문제 는 족보 가 꼭 필요 하 ㄹ 것 같 다,,,,,,,,,,,,,,
지금 까지 들 었 던 강의 중 에 베스트 열공 하 시 어요,,,,,,,,,,,,,,
"""수업 내내 절반 이상 이 지각 하고 그 중 일부 는 뭐 잘 하 았 다 고 문 쾅 닫 고 들어오 지 를 않 나 "," 수업 다 끝나 고 지각 체크 를 하 는데 그제서야 기어들 어 오 지 를 않 나 뒤 에서 떠들 지 를 않 나 20 살 ㄹ 넘 것 이 치 어 먹 었 으면 개념 좀 지 킵 시다""",,,,,,,,,,,,,,
오픈 북 시험 이 ㅁ,,,,,,,,,,,,,,
그래도 없 는 것 보다 ㄴ 나 으니 구하 기 ㄹ 바람 본인 은 에타 에서 삼,,,,,,,,,,,,,,
솔직히 과목 특성 상 처음 접하 는 사람 에게 ㄴ 굉장히 어려움 적응 하 느라 초반 에 하루 에 5 시간 정도 씩 은 투자 하 ㄴ 듯 근데 3 과 들어가 면서 확실히 한 번 이해 하 면 쉽 어 지 는 내용 들 이 존재 하 ㅁ,,,,,,,,,,,,,,
출석 숙제 점수 는 거의 알 ㄴ 들어가 고 시험 2 번 에 다 결정 날 ㄴ다고 보 면 되 어요,,,,,,,,,,,,,,
시험 2 번 다 오픈 북 이 고 업 청 어렵 습니다,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,
족보 가 있 으면 좋 음,,,,,,,,,,,,,,
하지만 족보 가 있 다고 시험 을 잘 보 는 것 같 지 는 않 음,,,,,,,,,,,,,,
전자기 학은 전공 선택 이 ㅂ니다,,,,,,,,,,,,,,
교수 님 출석 반영 그냥 안 하 ㄴ다고 보 면 되 ㅂ니다,,,,,,,,,,,,,,
과목 이 어렵 어 서 조금 잘하 면 성적 잘나 오 ㅂ니다,,,,,,,,,,,,,,
숙제 는 많 지 않 고 적당히 내주 시 ㅂ니다,,,,,,,,,,,,,,
본인 이 수학 물리 쪽 으로 머리 가 잘 돌아가 ㄴ다면 좋 습니다,,,,,,,,,,,,,,
솔직히 온라인 미리 듣 고 예습 말 ㄴ 해 가 면 나름 무난 하 ㄴ 수업,,,,,,,,,,,,,,
"""시험 난이도 는 매우 낮 으나 "," 과목 특성 상 이해 하 기 어렵 어 사람 들 이 공부 를 안 하 아 어렵 게 느낌""",,,,,,,,,,,,,,
"""성적 은 꽉 꽉 채우 어 주시 지만 "," 공부 를 어느 정도 하 아야 좋 은 성적 을 받 을 수 있 습니다""",,,,,,,,,,,,,,
수업 만 듣 고 배우 ㄴ 것 만 복습 하 니까 ㄴ A + 받 았 습니다,,,,,,,,,,,,,,
수업 을 이해 하 지 못하 기 때문 에 그냥 책 보 고 삘  대충 끄적이 거나 친구 들 이랑 공유 하 아서 나 의 셈 그리고 말 안 하 면 숙제 답 안 알리 어 주 ㅁ,,,,,,,,,,,,,,
대부분 포기 하 는 마음 가지 고 있 기 때문 에 2,,,,,,,,,,,,,,
""""," 근데 시험지 안보 여 주 어서 뭐 틀리 었 는지 모르 ㅁ""",,,,,,,,,,,,,,
그냥 교수 님 스타일 이 공부 안 하 면 따라가 기 힘들 ㄴ 스타일 이 다,,,,,,,,,,,,,,
시험 은 오픈 북 이 고 상당히 어렵 습니다,,,,,,,,,,,,,,
출 튀 하 ㄹ 바 에 는 차라리 결석 을 하 시 기 ㄹ 추천 드리 ㅂ니다,,,,,,,,,,,,,,
학점 개판 으로 나오 ㄴ 것 은 저 의 부족 하 ㅁ,,,,,,,,,,,,,,
.. 안 그래도 어렵 ㄴ 데 에 비 대면 수업 이 라 더 어렵 었 던 것 같 아요,,,,,,,,,,,,,,
"""교수 님 은 좋 으시 고 비 대면 이 라 실기 로 시험 보 았 는데 기 말 만점 "," 중간 70 숙제 및 출석 만점 에 B + 이 었 음""",,,,,,,,,,,,,,
본인 이 공부 한 만큼 나오 는 과목 이 ㄴ 것 같 습니다,,,,,,,,,,,,,,
사실 상 얻 어 가 는 사람 도 자기 능력 으로 얻 은 거라 독학 하 았 다 보 아도 무방,,,,,,,,,,,,,,
진짜 시험 전 이틀 만 공부 하 면 충분 하 ㅁ,,,,,,,,,,,,,,
얻 어 가 는 것 1 도 없 고 딱 1 학년 과목 에 어울림 많이 치 어 주 어도 2 학년 1 학기,,,,,,,,,,,,,,
뭐 일찍 끝나 는 것 이 좋 을 수 도 있 다지만 수업 을 이렇게 개떡 같이 하 면 어 떡 하 나 ..... 웅얼대 다가 그래서 이렇게 되 는 것 이 야 이러 는데 누구 가 이해 하 아요,,,,,,,,,,,,,,
또 누구 가 질문 하 면 구글 에서 검색 뒤적거리 다가 모르 겠 네요,,,,,,,,,,,,,,
실습 도 그냥 교수 님 이 올리 어 쥰 코드 로 실습 하고 검사 받 고 나가 면 되 ㅂ니다,,,,,,,,,,,,,,
진짜 2 월 로 돌아가 면 이 수업 드랍 ,,,,,,,,,,,,,,
A 는 B 때문 에 C 이 다,,,,,,,,,,,,,,
이 러시 는 것 이 일상 이 ㅂ니다,,,,,,,,,,,,,,
수업 은 이론 실습 하루 씩 하 는데 이론 수업 은 한 시간 만 하 ㅁ,,,,,,,,,,,,,,
따르 아 치 ㄴ다고 끝나 는 것 은 아니 고 거기 서 응용 하 는 숙제 를 주 시 는 데 그 자리 에서 검사 를 맡 아야 하 ㅁ,,,,,,,,,,,,,,
진짜 하 ㄹ 말 이 많 은데 간략 하 게 쓰 었 음,,,,,,,,,,,,,,
이렇게 느끼 는 것 이 저 뿐 만 이 아니 라는 것 이 함정 .... 일단 교수 님 이 수업 에 별로 열정 이 없 어 보이 나 자기 애,,,,,,,,,,,,,,
시험 은 중간 기말 두 번 으로 이론 내용 이 시험 에 나오 ㅂ니다,,,,,,,,,,,,,,
지극히 개념 위주 고 계산 문제 있 지만 그렇게 복잡 하 지 않 음,,,,,,,,,,,,,,
역시 애 들 이 기 피하 는 교수 강의 는 그만 하 ㄴ 이유 가 있 음,,,,,,,,,,,,,,
시험 이 그렇게 어렵 지 ㄴ 않 은데 기본적 으로 계산 이 있 고 하 아서 조금 말 ㄴ 공부 하 면 학점 잘 받 을 수 있 는 과목 ...,,,,,,,,,,,,,,
정치적 이 ㄴ 발언 을 하 시 ㄹ 것 면 논리적 으로 맞 은 이야기 를 하 시 던지 아니 면 최소한 팩트 를 기반 으로 하 시 던지 하 시 어야 하 는데 본인 의 의 연 이 람  이 도 저 도 아니 ㄴ 이야기 를 하 시 는 것 이 제일 것 슬 렸 습니다,,,,,,,,,,,,,,
수업 자체 는 흥미 로우 나 시험 이 그냥 페이퍼 주 고 다 외우 어서 알 는 것 다 쓰 는 것 ... 점수 가 상당히 짜 다,,,,,,,,,,,,,,
수업 자체 가 흥미 롭 지 않 은 수업 .. 교수 님 이 준비 하 아 주 시 ㄴ PPT 로 수업 이 진행 되 고 학점 은 깐깐 하 게 주 심 하지만 본인 이 인문 계열 이 고 철학 에 관심 이 많 다,,,,,,,,,,,,,,
하 면 듣 을 만 하 ㄹ 듯,,,,,,,,,,,,,,
"""PPT 로 수업 을 하 시 는데 교육 철학 책 요약 이 고 "," 수업 은 그 PPT 를 읽 으시 고 + 추가적 설명 이 ㅂ니다""",,,,,,,,,,,,,,
"""발표 는 관심 주제 에 손 듣 어서 정하 게 되 고 ", 내용 , 제스 치 어 ," 시선 여러 부분 을 평가 하 시 는 것 같 아요""",,,,,,,,,,,,,,
수업 재미있 고 발표 도 평이 하 고 시험 도 찝어  교직과목 중 갓 갓 단 + 채우 어 주 지 는 않 음,,,,,,,,,,,,,,
나 는 재미있 게 듣 었 음,,,,,,,,,,,,,,
교 작 치고 학점 이 짠 편 이 나 수업 때 호응 잘 해드 리 고 시험 열공 하 면 A 는 나오 ㅁ,,,,,,,,,,,,,,
수업 내용 도 역사 좋아하 면 다 잘 이 해 되 ㅁ,,,,,,,,,,,,,,
딴짓 하 아도 뭐 라 안 하 시 ㅁ,,,,,,,,,,,,,,
한국사 는 팀 으로 발 표시 켜 심,,,,,,,,,,,,,,
"""숙제 는 우리나라 교육 의 문제점 한 가지 예시 를 분석 하 아서 해결책 보고서 쓰 는 것 이 ㄴ데 제목 꼭 들어가 아야 하 고 서론 본론 결론 "," 참조 형식 같 은 것 잘 지키 어야 하 ㅁ""",,,,,,,,,,,,,,
시험 은 지금 까지 배우 ㄴ 것 압축 하 아서 답안지 두 장 정도 꽈악 채우 시 면 되 고 다 못 쓰 어도 .. 교직 수업 이 라 학점 잘 챙겨주 시 어 여 걱정 마 시 어요,,,,,,,,,,,,,,
"""수업 자체 는 철학 이 라서 지루 하 ㄴ 감 이 있 었 고 "," 시험 자체 도 지금 까지 배우 ㄴ 것 을 모두 쓰 는 것 이 라서 얼마나 공부 하 았 는가 가 관건 이 ㄴ 수업 이 었 습니다""",,,,,,,,,,,,,,
엄청 졸리 ㅁ,,,,,,,,,,,,,,
원래 팀 프로젝트 이 있 는 강의 이 ㄴ데 추석 연휴 때문 에 생략 하 시 ㅁ,,,,,,,,,,,,,,
.. 다 한국말 로 풀 어서 수업 하 ㄹ 것 면 왜 영어 로 굳이 쓰 시 는지 모르 겠 음,,,,,,,,,,,,,,
팀 프로젝트 복잡 하 ㅁ,,,,,,,,,,,,,,
우선 강의 자료 가 매우 방대 하 아서 노트북 이나 아이패드 같 은 것 을 활용 하 는 것 을 추천 하 아 드리 ㅂ니다,,,,,,,,,,,,,,
조원 들 과 내용 을 이해 하고 상의 하 는 데 도 굉장히 어렵 었 습니다,,,,,,,,,,,,,,
학점 은 잘 주 시 는 편 이 지만 + 제로 - 구분 하 시 ㅂ니다,,,,,,,,,,,,,,
그냥 흘러가 는 과목 .. 실질적 이 ㄴ 도움 이 없 음,,,,,,,,,,,,,,
1 TRACERT 화면 캡 치 어,,,,,,,,,,,,,,
숙제 3 개 다 엄청 쉽 었 습니다,,,,,,,,,,,,,,
네트워크 에 대하 ㄴ 전반적 이 ㄴ 내용 을 배우 ㄹ 수 있 어서 좋 았 습니다,,,,,,,,,,,,,,
실제로 많 은 부분 겹치 ㅁ,,,,,,,,,,,,,,
나무 가 아니 ㄴ 숲 을 보 게끔 하 는,,,,,,,,,,,,,,
네트워크 기초 지식 필요 하 면 꼭 듣 어야 되 는 수업,,,,,,,,,,,,,,
교수 님 강의 좋 으시 ㅂ니다,,,,,,,,,,,,,,
"""강의 력 도 좋 으시 고 "," 대부분 학생 들 을 +  채우 어 주심""",,,,,,,,,,,,,,
잘 가르치 시 고 가끔 웃기 고 빛 오브 빛 이 ㄴ데 브 베 닮 으시 ㅁ,,,,,,,,,,,,,,
교수 님 에 타 아 하 ㄴ다는 썰 있 어서 잘 쓰 는 것 는 아니 지만,,,,,,,,,,,,,,
예 를 들 면 MAC ADDRESS TABLE 만들 때 어떻하 게 만들 어 지 는지,,,,,,,,,,,,,,
공부 많이 하 는 대로 성적 잘 나오 는 듯,,,,,,,,,,,,,,
이해 잘 되게 잘 가르치 시 고 교수 님 참 좋 으시 ㅂ니다,,,,,,,,,,,,,,
그런데 선수 과목 데이터 통신 알 ㄴ 듣 으시 ㄴ 분 은 듣 지 말 시 기 ㄹ 바라 ㅂ니다,,,,,,,,,,,,,,
그런 분 들 은 차라리 데이터 통신 을 들 으시 어요,,,,,,,,,,,,,,
고학 벌 ㄴ 많 고 사람 수 적 으면 학점 잘 받 기 힘들 수 있 습니다,,,,,,,,,,,,,,
그리고 교수 님 이 부분 점수 거의 안 주 시 ㅂ니다,,,,,,,,,,,,,,
시험 은 교수 님 이 하 시 ㄴ 말씀 에서 다 나오 니 아예 수업 녹음 하 시 어서 통 으로 외우 는 것 을 추천 드리 ㅂ니다,,,,,,,,,,,,,,
교수 님 이 말씀 하 시 ㄴ 것 에 추가 로 인터넷 이나 책 참조 하 시 어서 확실히 알 고 넘어가 시 는 것 이 좋 습니다,,,,,,,,,,,,,,
시험 은 그냥 수업 시간 에 하 ㄴ 것 싹 다 외우 면 100 점 맞 는다고 생각 하 면 되 ㅂ니다,,,,,,,,,,,,,,
좋 으시 ㄴ 분 이 에 요 질문 에 답 아도 이해 되 게 잘 설명 하 아 주 시 ㅁ,,,,,,,,,,,,,,
데 통 듣 으시 면 무난히 학점 딸 수 있 는 과목 이 ㅂ니다,,,,,,,,,,,,,,
시험문제 는 평이 하 았 으나 저 가 썰 려 나 가 ㄴ 탓 에 시간 없 어도 1 회 독 은 꼭 하 시 어요,,,,,,,,,,,,,,
데 통 은 인원 이 많이 듣 는데 컴 네 는 인원 이 적 어서 근데 던지 는 사람 꽤 있 어서 B 받 기 는 쉽 ㄴ 데 에 A 받 기 는 좀 치열 하 ㄴ 것 같 아요,,,,,,,,,,,,,,
데 통 때 도 그리하 었 고요,,,,,,,,,,,,,,
열심히 공부 하 면 얻 어 가 는 것 이 많 다,,,,,,,,,,,,,,
기출 말 ㄴ 잘 보 아도 적어도 B 는 나오 ㄹ 듯 하 다,,,,,,,,,,,,,,
암기 식 이랑 안 맞 는 사람 들 은 이 과목 을 힘들 어 하 는 경우 를 여럿 보 았 다,,,,,,,,,,,,,,
공부 양 이 어 마 어마 하고 깊이 있 게 공부 하 아야 하 ㅁ,,,,,,,,,,,,,,
무조건 별점 좋 게 주 는 이 상한 놈 들 이 왜 이렇게 많 지,,,,,,,,,,,,,,
도대체 왜 이 과목 에 별점 을 많이 주 는지 이 하 아 못하 겠 는 과목,,,,,,,,,,,,,,
고통 뿐 이 었 음,,,,,,,,,,,,,,
준비 를 많이 하 아 오 시 며,,,,,,,,,,,,,,
네트워크 를 잘 알 시 는 만큼 즐겁 게 강의 하 시 는 교수 님 의 모습 을 보 았 다,,,,,,,,,,,,,,
숙제 없 음,,,,,,,,,,,,,,
시험 도 암기 식 으로 나오 아서 그냥 교양 같 음,,,,,,,,,,,,,,
와이어 샤크 실습 2 번 정도 하 는데 플밍 수업 때 실습 하 는 것 처럼 실습 하 면서 하 ㄴ 것 제출 하 는 것 이 숙제 이 ㅁ,,,,,,,,,,,,,,
하 면서 모르 면 물어보 아도 친절히 알리 어 주 시 어서 왠 말 ㄴ 하 면 다 맞 을 듯,,,,,,,,,,,,,,
시험 은 그냥 암기 공부 하 아서 푸 는 거라 많이 보 고 가 면 무난 하 게 풀 수 있 음,,,,,,,,,,,,,,
거르 어라 제발 ....,,,,,,,,,,,,,,
장훈 과 쌍벽 을 이루 는 교수 .. 본인 이 온라인 으로 강의 하 았 던 내용 에 대하 아서 질문 을 하 면 3 분 의 1 정도 는 기 억 을 못하 고 횡설수설 하 고 질문 이 없 으면 본인 자랑 또는 자식 자랑 을 하 ㄴ 다 아 멋있 어,,,,,,,,,,,,,,
퀴즈 채점 기준 에 융통 성 이 라는 것 이 존재 하 지 않 아서 맞 는 내용 이 어도 답지 와 일치 하 지 않 으면 틀리 ㄴ 것 으로 처리 하 ㄴ 다 사람 이 ㄴ지 컴 파일 러 이 ㄴ지 헷갈리 ㄹ 정도 심지어 안배 울 ㄴ 내용 또는 교수 가 어물쩡 넘어가 ㄴ 것 도 나오 ㄴ다,,,,,,,,,,,,,,
"""일단 강의 방식 은 그렇 고 "," 이 와 는 별개 로 골 때리 는 강의 .... 과거 의 나 에게 원망 스럽 다""",,,,,,,,,,,,,,
더 크 ㄴ 문제 는 이것 이 대학 강의 이 ㄴ지 의심 스럽 ㄹ 수준 .... 계속 온라인 강의 를 재탕 하 시 는 것 같 은 데 강의 에 대하 ㄴ 성의 가 전혀 없 음,,,,,,,,,,,,,,
생각하 ㄹ ㄹ수록 빡 치 네 프로그래밍 때 한번 속 고 또 속 고 가 ㅂ니다,,,,,,,,,,,,,,
나 가 진짜 1 때 부터 느끼 ㄴ 것 이 ㄴ데 인 강 을 다시 찍 어 주 던 가 자막 을 넣 어 주 던가,,,,,,,,,,,,,,
강의 자료 말 고 말 로 말 ㄴ 나오 ㄴ 내용 으로 도 문제 만들 정도 로 꼼꼼 하 게 내 면서 나오 지 않 았 던 내용 이 어떻하 게 나오 냐고,,,,,,,,,,,,,,
기말 공부 하 다,,,,,,,,,,,,,,
빡 치 어서 쓰 고 감,,,,,,,,,,,,,,
온라인 으로 수업,,,,,,,,,,,,,,
교수 님 께서 열정적 으로 강의 올리 어 주심,,,,,,,,,,,,,,
한 문장 하 ㄴ 문장 의 의미 를 다 알리 어 주 시 어서 이해 하 기 쉽 고 그만큼 깊 게 알 수 있 다,,,,,,,,,,,,,,
객체 처럼 홀리 쒯으 로 는 안 나오 ㄴ다,,,,,,,,,,,,,,
강의 에서 중요 하 다,,,,,,,,,,,,,,
전혀 안 나오 아요,,,,,,,,,,,,,,
2 요약 능력,,,,,,,,,,,,,,
영작 은 번역 되 ㄴ 책 보 고 그것 ㄹ 영문 으로 만들 는 사람 이 시험 잘 보 고요,,,,,,,,,,,,,,
그리고 발표 는 최대한 빨리 하 시 어요,,,,,,,,,,,,,,
근데 이번 에 좀 성적 짜 게 주 시 ㄴ 듯 비 맞 은 사람 도 있 고 A + 맞 은 사람 이 별로 없 음,,,,,,,,,,,,,,
빛 빛 빛 빛 빛 ... 빛 빛 빛 빛 빛 빛 빛,,,,,,,,,,,,,,
어떻하 게 보 면 단점 이 기 도 하 네요,,,,,,,,,,,,,,
그 정도 나 는 좋 았 음,,,,,,,,,,,,,,
에서 는 거의 수업 을 알 ㄴ 하 시 고 다른 이야기 만 하 시 ㅂ니다,,,,,,,,,,,,,,
전체적 으로 무난 하 ㄴ 과목 이 라 다른 빡 세 ㄴ 과목 가 같이 들 으면 좋 을 것 같 습니다,,,,,,,,,,,,,,
올해 부터 온오 프 라인 으로 바뀌 면서 영어 강의 에서 한국어 강의 로 바뀌 ㅁ,,,,,,,,,,,,,,
중간 기말 는 작년 에 도 배우 ㄴ 내용 이 라면 족보 와 똑같 은 문제 가 나오 ㅁ,,,,,,,,,,,,,,
"""교수 님 께서 기업 들 과 일 을 많 아 하 시 어서 현업 "," 특히 실리콘 벨리 이야기 를 많 아 하 아 주 시 어서 좋 았 음""",,,,,,,,,,,,,,
뭐 그냥 나름 듣 을 만 은 하 았 는데 호불호 많이 갈리 는 스타일,,,,,,,,,,,,,,
에 도 불구 하고 점수 잘 주심 추천,,,,,,,,,,,,,,
단 이론 과목 특성 상 졸리 고 외 울 게 많 은 수업 이 ㅂ니다,,,,,,,,,,,,,,
대기업 다니 는 사람 들 혼 내 었 다,,,,,,,,,,,,,,
자기 랑 일하 는 사람 이 뭘 모르 아서 혼 내 었 다,,,,,,,,,,,,,,
라고 생각하 았 는데 이 교수 님 이 그렇 다,,,,,,,,,,,,,,
지 눈 에 띠 는 몇몇 학생 들 한테 가 아서 답 그거 아니 다,,,,,,,,,,,,,,
부조리 의 끝판 왕,,,,,,,,,,,,,,
그냥 부패 하 다,,,,,,,,,,,,,,
못하 아 녹 아 내림,,,,,,,,,,,,,,
PPT 시원 하 게 읽 다가,,,,,,,,,,,,,,
.. 소공 개 노잼,,,,,,,,,,,,,,
PPT 쭉 읽 어 주 다가,,,,,,,,,,,,,,
시험 은 아래 에서 말하 았 듯이 전날 다 알리 어 주 ㅁ,,,,,,,,,,,,,,
그렇 기 때문 에 수업 을 듣 은 학생 이나 안 듣 은 학생 이나 똑같 고 그냥 누구 가 더 많이 외우 었 나 싸움 이 ㅁ,,,,,,,,,,,,,,
우리 함께 이미지 암기 법 을 익히 는 시간 을 가지 도록 사자,,,,,,,,,,,,,,
"""단점 매우 노잼 이 며 "," 배우 ㄹ 것 이 없 다""",,,,,,,,,,,,,,
"""결과 와 과정 에서 ","""",,,,,,,,,,,,,,
"""다만 외우 는 것 이 드릅  안 외우 어 지 지만 "," 괜찮 아요""",,,,,,,,,,,,,,
이 교수 가 들어가 ㄴ 모든 과목 은 제끼 어 야 되 어,,,,,,,,,,,,,,
수업 을 1 초 도 듣 지 않 아서 C 가 나오 아도 하 ㄹ 말 이 없 다,,,,,,,,,,,,,,
그래도 힘들 었 던 3 학년 유일하 이 과목 수업 때 힐링 하 았 다,,,,,,,,,,,,,,
교수 가 수업 하 기 싫 다는 것 을 되게 노골적 으로 표현 하고 실제로 뭐 배 울만 하 ㄴ 것 도 없 음,,,,,,,,,,,,,,
시험 어렵 네 ...,,,,,,,,,,,,,,
2 학년 이 듣기 에 는 좀 무리 가 있 는 내용 이 라 그렇 ㄴ지 수업 자체 에서 많 은 것 을 배워가 기 어렵 다,,,,,,,,,,,,,,
사실 과목 자체 가 조금 배우 기 에 애매 하 ㄴ 부분 이 많 음,,,,,,,,,,,,,,
그런데 수업 외적 으로 이런저런 얘기 가끔 해주시 는데 그것 이 오히려 도움 이 되 었 음,,,,,,,,,,,,,,
조금 수업 은 뜨 ㄴ 구름 잡 는 얘기 이 ㄴ데 쨌  교수 님 은 참 열정적 이 시 고 좋 은 분 이 심,,,,,,,,,,,,,,
쓸데없 는 얘기 가 많 은 수업 이 다 최악 을 피하 기 위하 ㄴ 차악,,,,,,,,,,,,,,
1 싸 강이 다,,,,,,,,,,,,,,
그런데 상 평 처럼 점수 주 시 ㄴ다고 하 ㅂ니다,,,,,,,,,,,,,,
