진짜 러시아 에 대하 아서 1 도 모르 았 는데 어느 정도 의 흐름 은 알 수 있 었 어요,,,,,,,,,,,,,,
비 대면 수업 이 었 던 만큼 숙제 는 헬 이 었 지만 시험 이 든 숙제 든 노력 하 ㄴ 만큼 학점 잘 주 시 ㅂ니다,,,,,,,,,,,,,,
"""강의 내용 은 세계 테마 기행 "," 걷 어 서 세계 속 으로 같 은 영상 을 많이 보이 어 주 시 었 고 이런 쪽 으로 관심 이 있 고 긍정적 으로 재미있 게 보 ㄹ 수 있 는 사람 들 이 아니 면 많이 힘들 수도 있 을 것 같 습니다""",,,,,,,,,,,,,,
대면 수업 이 ㄹ 때 는 다섯 장만 쓰 면 되 었었 다 는데 이번 에 ㄴ 14 장 을 쓰 었 습니다,,,,,,,,,,,,,,
러시아 나 문화 예술 에 대하 어 관심 많 으시 ㄴ 분 들 들 으면 좋 을 것 같 아요,,,,,,,,,,,,,,
"""비 대면 강의 로 는 진짜 비추 ", ," 숙제 로 핸드 라이팅 레포트 14 장 쓰 었 습니다""",,,,,,,,,,,,,,
수기 레프트 를 좋아하 시 어요,,,,,,,,,,,,,,
보이 어 주 는 영상 도 많 았 고 .. 특히 음악 부분 에서 는 저 가 교양 이 없 어서 그렇 ㄴ지 미쳐 버리 는 줄 알 았 습니다,,,,,,,,,,,,,,
뭐 저 가 다 몰아 서 그런 것 겠 죠 .. 아무튼 하 ㄴ 학기 하 면서 나름 기본 교양 도 쌓 은 것 같 고 러시아 에 가 고 싶 은 마음 이 좀 생기 ㄴ 것 같 습니다,,,,,,,,,,,,,,
진짜 싸 강 밀리 어서 시험 준비 하 면서 자살 하고 싶 었 음,,,,,,,,,,,,,,
예술 에 관심 이 있 다면 들 어 보 시 고 아니 ㅁ,,,,,,,,,,,,,,
"""관심 있 는 사람 에게 ㄴ 꿀 교양 이 겠 지만 "," 그것 이 아니 라면 지루 하고 비추 하 ㅁ""",,,,,,,,,,,,,,
솔직히 내용 은 막 예술 에 관심 있 는 사람 아니 면 크 게 재미없 을 것 이 ㅂ니다,,,,,,,,,,,,,,
많 아 요해 서 많 은 줄 알 았 다가 갑자기 10 분 남 았 대서 허겁지겁 쓰 었 음,,,,,,,,,,,,,,
예술 을 좋아하 는 편 이 라 을 줄 알 았 는데 진짜 내 어 생각 뿐 이 었 음,,,,,,,,,,,,,,
또 뭐 무엇 이 었 는 지 ㄴ 기억 이 잘 안 날 ㄴ다,,,,,,,,,,,,,,
숙제 는 레포트 로 중간 대 첸 데 수기 로 작성 하 는 것 정도 제외 하 면 교양 수업 이 라는 말 이 딱 부합 하 는 수업 이 ㄴ 것 같 음,,,,,,,,,,,,,,
이상적 이 ㄴ 교양 수업 의 표본 이 ㅂ니다,,,,,,,,,,,,,,
예술 로 세상 을 바라보 는 러시아인 들 과 우리 가 예술 을 어떤 식 으로 접근 하고 받아들이 어야 하 는지 에 대하 어 쉽 게 배우 었 던 좋 은 강의 이 었 습니다,,,,,,,,,,,,,,
영화 이런 것 보이 어 주 ㅁ,,,,,,,,,,,,,,
이것 은 단순히 + 가 되 는 것 이 지 잘 안 보이 ㄴ다고 학점 안 나오 는 과목 아니 ㅁ,,,,,,,,,,,,,,
뒤 에서 맨날 떠들 고 영상 집중 안 하 고 수업 시간 에 딴 과목 공부 하 는 사람 들 은 억울 하 ㄹ 것 하나 없 음,,,,,,,,,,,,,,
나 는 엔드 게임 보 러 가 ㄴ다고 무단결석 도 하 았 고 앞자리 에 도 안 앉 았 고 기 말 문제 중 1 문제 는 답 을 못하 았 지만 그래도 점수 잘 나오 더라,,,,,,,,,,,,,,
기본 만 하 면 학점 도 챙기 고 배워가 는 것 도 많 은 과목 이 ㅁ,,,,,,,,,,,,,,
교양 다운 교양 을 원하 시 면 들 으시 어요,,,,,,,,,,,,,,
근데 2 학기 때 영상 보이 어 주 ㄹ 때 처자 고 대충 보 아서 기말 시험 때 뭐 나오 ㄹ지 1 도 모르 겠 어 가지 고 좀 털 렷 지만 그냥 무난 하 게 좋 은 교양 이 라고 생각 하 ㅁ,,,,,,,,,,,,,,
러시아 가 가 고 싶 어 지 는 교양,,,,,,,,,,,,,,
개인적 으로 숭실대 에 이런 교양 수업 이 늘 어야 하 ㄴ다고 생각 하 ㅂ니다,,,,,,,,,,,,,,
16 줄 에 앉 는 것 을 추천,,,,,,,,,,,,,,
느끼 면 그냥 하 ㄴ 귀로 듣 고 하 ㄴ 귀로 넘기 어도,,,,,,,,,,,,,,
평가 보 니까 호불호 많이 갈리 는 것 같 네요,,,,,,,,,,,,,,
수업 빠지 ㄴ 적 없 고 앞쪽 앉 았 지만 교수 님 과 한 마디 섞 지 않 았 습니다,,,,,,,,,,,,,,
그래도 수업 시간 에 졸지 만 않 아도 B 는 확실히 챙기 어 가 ㄹ 수 있 는 수업 이 라는 것 이 장점 이 라면 장점,,,,,,,,,,,,,,
교양 점수 스무 스 하 게 가져가 야 하 ㄹ 때 개 추하 ㅁ,,,,,,,,,,,,,,
예술과 관련 되 ㄴ 분야 에 관심 이 많 으면 듣기 좋 을 것 같 다,,,,,,,,,,,,,,
꼭 앞 에 앉 아야 만 A 받 는 것 아니 ㄴ 것 같 아요,,,,,,,,,,,,,,
나 가 러시아 에 1 달 은 다니 어 오 ㄴ 듯 하 ㄴ 느낌 을 받 게 하 어 주 는 강좌,,,,,,,,,,,,,,
영상 재미없 는 것 도 있 기 ㄴ 하지만 특히 영화 는 진짜 재미있 게 보 았 고 러시아 에 대하 어 많이 알 게 되 ㅁ,,,,,,,,,,,,,,
성 적 의 기준 은 모르 겠 어요,,,,,,,,,,,,,,
러시아 예술 의 이 하 아 강의 이 ㅂ니다,,,,,,,,,,,,,,
왜 싫어하 는지 이해 는 안 가 는데 ....,,,,,,,,,,,,,,
개인적 으로 러시아 의 문화 와 예술 에 대하 아서 깊 게 이해 하고,,,,,,,,,,,,,,
교양 답 은 수업 이 었 습니다,,,,,,,,,,,,,,
"""학점 은 받 기 전이 라 모르 겠 으나 "," 듣 지 말 아라 셈""",,,,,,,,,,,,,,
진짜 영화 보 는 수업 아니 ㅂ니다,,,,,,,,,,,,,,
솔직히 .. 꿀 강의 이 기 ㄴ 한데 .... 학점 은 .. 주 는 기준 모르 겠 음,,,,,,,,,,,,,,
원래 예술 쪽 에 관심 있 어서 수업 항상 앞 에서 듣 고 1 도 안 졸 았 음,,,,,,,,,,,,,,
나 의 의견 은 중요 X ...,,,,,,,,,,,,,,
..... 나 는 .. 별로 ...,,,,,,,,,,,,,,
그리고 수업 들 으면 러시아 여행 가 고 싶 어 지 ㅁ,,,,,,,,,,,,,,
수업 별로 이 었 습니다,,,,,,,,,,,,,,
수업 때 한 번 도 안 졸고 출석 도 심지어 토요일 오전 11 시 에 있 는 보강 까지 가 았 다,,,,,,,,,,,,,,
#NAME?,,,,,,,,,,,,,,
학기 초반 에 영화 나 다큐 보이 어 주 ㄹ 때 ㄴ 재미있 어서 흥미 롭 게 보 았 는데 중반 부터 음악 연주하 미술 작품 같 은 것 만 보 아서 집중 도 가 떨어지 었 어요,,,,,,,,,,,,,,
모든 학점 을 + 로 채우 어 주 시 는 것 은 아니 ㄴ 듯,,,,,,,,,,,,,,
교수 님 이 도움 되 는 이야기 도 많이 해주시 고 러시아 문화 에 관해 관심 보이 면 좋 게 봐주 시 지만 출석 부르 시 ㄹ 때 뛰어넘 고 부르 시 어서 나중 에 문의 드리 면 두루뭉술 하 게 대답 하 시 는 편 이 라는 것 이 조금 걸리 는 점,,,,,,,,,,,,,,
전반적 으로 러시아 예술 에 대하 ㄴ 교양 을 쌓 는데 많 은 도움 이 되 었 다고 생각 하 ㅁ,,,,,,,,,,,,,,
한 번 쯤 은 듣 어 보 아도 좋 을 수업 이 라고 생각,,,,,,,,,,,,,,
단점 은 시험 전 에 불안 하고 공부 하 ㄹ 것 이 딱히 없 음,,,,,,,,,,,,,,
이것 만 하 어 주 면 꿀 교양인 것 은 팩트 이 ㅁ,,,,,,,,,,,,,,
수업 은 나름 꿀 이 ㄴ데 수업 하 시 면서 가끔 씩 타 대학 학생 들 과 비교 하 시 ㄹ 때 가 있 음,,,,,,,,,,,,,,
멍 때리 ㄴ 것 밖에 없 고 기말 에 온갖 감성 끌어내 서 입 에 발린 소리 써내 었 는데 학점 개 잘 나오 ㅁ,,,,,,,,,,,,,,
학점 랜덤 임 숙제 제 시간 에 나 의 고 기말 꽉 꽉 채우 어 쓰 ㄴ 나 는 씨 고 숙제 하루 늦 게 내 고 기말 대충 쓰 고 나가 ㄴ 나 의 친구 는 A 임 학점 랜덤 으로 던 지나 봄 평소 수업 은 영상 은 좋 은데 교수 님 잔소리 가 많 아요,,,,,,,,,,,,,,
그래서 대부분 의 시간 을 자 았 는데 레포트 제출 하 고 시험 은 예술 분야 중 에서 알 는 것 만 선택 하 아서 적 으면 되 니까 부담 가지 ㄹ 필요 없 으시 ㄹ 듯,,,,,,,,,,,,,,
알 는 단어 가 스빠 시바 밖에 없 어서 말 하 려다가 혀 가 꼬이 어서,,,,,,,,,,,,,,
"""교수 님 "," 절대 고의 는 아니 었 습니다""",,,,,,,,,,,,,,
기말 은 여 태 보 았 던 것 중 에 몇 개 생각나 는 것 적 으면 되 요,,,,,,,,,,,,,,
이 ㅂ니다 그만큼 수업 을 듣 는데 부담 이 없 고 내용 또한 유익 하 ㅂ니다,,,,,,,,,,,,,,
그냥 저냥 커뮤니티 에서 꿀 이 다라고 하 길래 한 번 듣 어 보 ㄴ 수업,,,,,,,,,,,,,,
"""중간 는 죄 와 벌이 ㄴ 가 보 고 감상문 2 "," 3 장인 가""",,,,,,,,,,,,,,
기말 은 솔직히 공부 를 안 하 아 서 외우 어야만 쓸 수 있 는 것 이 몇 개 있 었 음,,,,,,,,,,,,,,
보 면 알 겠 지만 러시아 가 광장히 대단 하고 생각 치 못하 ㄴ 점 이 많 음,,,,,,,,,,,,,,
"""지하철 역 이름 이 시인 이나 음악가 의 이름 이 거나 5 "," 6 살 ㄹ 꼬마 애도 국민 시 를 외우 어서 읊 음""",,,,,,,,,,,,,,
개인적 으로 수업 자체 는 마음 에 듣 었 으나 ... 나 는 교수 가 별로 이 었 음,,,,,,,,,,,,,,
... 무엇 ㄴ가 비호 가 ㅁ,,,,,,,,,,,,,,
"""중 고교 와 같 은 주입식 수업 이 아니 라 영상 "," 다큐 를 통하 아 학생 스스로 느끼 고 배우 는 수업 이 라고 생각 하 ㅂ니다""",,,,,,,,,,,,,,
학점 나 는 A + 받 았 고 잘 채우 어 주 는 줄 알 았 는데 다른 애 들 글 보 니 바뀌 ㄴ 것 이 ㄴ지 잘 모르 겠 네,,,,,,,,,,,,,,
수업 자체 는 하 는 것 하나 도 없 고 앉 아서 영상 보다 가 면 되 어서 조 는 애 들 많 았 는데 요즘 은 그거 로 학점 깎 는다는 얘기 들 도 있 으니 알 아서 처신 잘 하 아라,,,,,,,,,,,,,,
이런 수업 이 예술 쪽 강의 에 는 적합 하 다고 생각 하 ㅂ니다,,,,,,,,,,,,,,
엥 플로 주 다니 무슨 말 이 지 밑 의 분 은 잘 모르 시 는 듯 하 아요,,,,,,,,,,,,,,
알 ㄴ 적 고 그냥 저냥 하 다,,,,,,,,,,,,,,
재수강 길 로 가 시 면 대 ㅂ니다,,,,,,,,,,,,,,
그래서 딴짓 하 아도 되 겠 지 라는 생각 은 안 하 는 것 이 좋 음,,,,,,,,,,,,,,
하 ㄴ 학기 끝나 고 얻 는 것 은 하나 도 없 음,,,,,,,,,,,,,,
돈 은 각자 부담 다 듣 고 나 면 러시아 예술 에 대하 ㄴ 궁금증 없 어 지 ㅁ,,,,,,,,,,,,,,
진짜 도움 많이 되 ㅂ니다,,,,,,,,,,,,,,
중간 까지 는 수업 듣 고 중간 시험 보고 중간 이후 부터 는 수업 없 음,,,,,,,,,,,,,,
스키 기술 은 자신 이 몸 치 가 아니 ㄴ 이상 금방 배우 ㅁ,,,,,,,,,,,,,,
"""진짜 보드 타 ㄹ 줄 1 도 모르 았 고 "," 배우 면서 도 많이 넘어지 고 느 는 느낌 이 알 ㄴ 듣 어서 힘들 었 는데 두 번 째 수업 때 직접 자세 봐주 시 고 교정 하 아 주 시 어서 감사 하 았 음""",,,,,,,,,,,,,,
상당히 스무 스 하 시 고 제대로 가르치 어 주 려고 하 시 는 모습 이 좋 았 다,,,,,,,,,,,,,,
"""이 수업 이 이 번 학기 유일 하 ㄴ 낙 이 었 고 "," 배드민턴 도 많이 배우 었 고 실력 을 키우 었 다""",,,,,,,,,,,,,,
조 짜 서 경기 하 는데 진짜 재미있 고 학점 도 잘 주심 사랑 하 ㅂ니다,,,,,,,,,,,,,,
전 에 하 았 던 사람 이나 아이스하키 하 았 던 사람 들 이 있 을 수 있 어서 힘들 ㄴ 데 에 1 시간 수업 하고 1 시간 게임 하 는데 게임 이 진짜 재미있 었 습니다,,,,,,,,,,,,,,
비율 채우 어서 학점 주시 고 다 + 로 주 시 는 것 같 았 음,,,,,,,,,,,,,,
놀 면서 스노보드 배우 기 좋 음,,,,,,,,,,,,,,
"""학기 중 에 수업 은 4 번 이 ㄴ가 5 번 정도 가 고 "," 레포트 10 장 쓰 는 것 다른 교수 님 수업 에 ㄴ 없 음""",,,,,,,,,,,,,,
특히 뒷부분 이 것 왜 보 아야 하 나 싶 은 것 도 많 았 습니다,,,,,,,,,,,,,,
그리고 성적 기준 애매모호 하 아서 짜증 나 ㅁ,,,,,,,,,,,,,,
수업 .. 나 ㄹ .. 먹 ...... 나 도 강의 평가 포인트 나 ㄹ 먹 하 겠 다,,,,,,,,,,,,,,
성적 은 그럭저럭 나오 았 으나 이것 은 뭐 수업 시간 에 배워가 는 것 이 하나 도 없 는 느낌,,,,,,,,,,,,,,
솔직히 내가 아 복습 을 안 하 아 서 그렇 ㄴ지 는 모르 겠 으나 독학 을 하 아야 하 는 것 은 확실,,,,,,,,,,,,,,
교수 님 식 아재 개그 에 몇 번 이 고 웃 어서 자존심 상하 았 지만 귀 여우 시 어서 어쩌 ㄹ 수 가 없 네요,,,,,,,,,,,,,,
.. 수업 만 으로 암 것 도 안 되 ㅁ,,,,,,,,,,,,,,
수업 은 잘 모르 겠 어요,,,,,,,,,,,,,,
크 게 많이 기대 를 하 는 것 이 아니 ㄴ 것 이 ㄴ지,,,,,,,,,,,,,,
2 성격 이 더럽 다,,,,,,,,,,,,,,
"""츤데레  소리 듣 었 었 는데 "," 그냥 성격 더럽 ㄴ 것 을 좋 게 말해 줄 ㄴ 것 이 다""",,,,,,,,,,,,,,
라고 만 되 있 고 ... 성적 은 잘 받 았 는데 크 게 배우 ㄴ 것 이 없 는 듯 하 ㅂ니다,,,,,,,,,,,,,,
별로 추천 안 하 아 요,,,,,,,,,,,,,,
뭐 수업 이랑 관계 는 없 지만 개인적 으로 듣기 거북 하 았 음,,,,,,,,,,,,,,
제일 공부 하 는 것 같 은 수업 이 었 어요,,,,,,,,,,,,,,
전자기 학 자체 에 대하 ㄴ 강의 방식 도 훌륭 하 시 지만 수업 외적 이 ㄴ 가르침 도 배우 ㄹ 것 이 많 았 습니다,,,,,,,,,,,,,,
수업 시간 에 하 는 것 이 중요 하고 진짜 공부 를 배우 는 느낌 이 나요,,,,,,,,,,,,,,
이런 것 고려 하 아서 호불호 가 많이 갈리 는 교수 라고 생각 하 ㅁ,,,,,,,,,,,,,,
처음 에 드랍 하 라고 그라고 막 엄청 애 들 떼 내 릴 라고 많이 하 는데 진짜 잘 가르치 기 는 하 ㅁ,,,,,,,,,,,,,,
이 때 진짜 개 빡 침 시험 에 관련 되 ㄴ 것 말 하 는 거기 ㄴ 한데 하 ㄴ 소리 또 하 고 쓸데없 는 소리 도 좀 많이 하 아서 시험 시간 30 분 넘 게 까 막 어서 좀 나가 달라 것 하 고 싶 었 다,,,,,,,,,,,,,,
교수 님 이 되게 열심히 가르치 시 는데 나 가 머리 가 딸리 어서 무슨 얘기 이 ㄴ지 시험 이 끝나 야 깨닫 는 부분 이 많 았 다,,,,,,,,,,,,,,
숙제 가 상당히 많 다,,,,,,,,,,,,,,
출 결 없 고,,,,,,,,,,,,,,
어렵 습니다 자신 이 없 다면 저라 면 수강 신청 을 알 ㄴ 하고 재수 강하 ㄹ 일 을 알 ㄴ 만들 겠 습니다,,,,,,,,,,,,,,
솔직히 온라인 미리 듣 고 예습 말 ㄴ 해 가 면 나름 무난 하 ㄴ 수업,,,,,,,,,,,,,,
수업 시간 에 하 는 것 이 점수 가 상당히 크 다,,,,,,,,,,,,,,
알 고 들 으면 괜찮 은데 예습 안 되 면 피 똥 쌈,,,,,,,,,,,,,,
수업 만 듣 고 배우 ㄴ 것 만 복습 하 니까 ㄴ A + 받 았 습니다,,,,,,,,,,,,,,
분명 수업 을 하 시 는데 뭘 말 하 는지 모르 겠 음,,,,,,,,,,,,,,
진도 도 어디 나가 는 지도 모르 고 그냥 듣 고 있 쓰 ㅁ,,,,,,,,,,,,,,
""""," 근데 시험지 안보 여 주 어서 뭐 틀리 었 는지 모르 ㅁ""",,,,,,,,,,,,,,
수강 신청 실패 하 아서 듣 었 는데 수업 도 그럭저럭 괜찮 다,,,,,,,,,,,,,,
.. 평상시 에 뭐 가 중요 하 다는 이야기 를 잘 안 하 아 주 ㅁ,,,,,,,,,,,,,,
교수 님 ... 시험 왜 그리하 었 어요,,,,,,,,,,,,,,
그리고 실습 영상 에 본인 이 코드 치 는 부분 은 나 가 왜 이것 ㄹ 보 고 있 어야 되 는 것 이 지 싶 었 어요,,,,,,,,,,,,,,
수업 은 OPENCV 배우 었 고 강의 력 도 좋 았 습니다,,,,,,,,,,,,,,
10 명 듣 는 수업 이 었 는데 비율 을 채우 어 주 었 는지 아니 ㄴ지 모르 겠 음,,,,,,,,,,,,,,
실습 OPENCV 랑 파이 선 배우 는 데 사실 상 배우 는 것 이 아니 라 이런 것 이 있 다고 알리 어 주 면 알 아서 공부 하 아서 알 아서 프로젝트 까지 완성 하 게 되 ㅁ,,,,,,,,,,,,,,
솔직히 이 교수 님 한테 는 배우 ㄹ 생각 하 면 안 되 지만 개 꿀 은 개 꿀 이 다,,,,,,,,,,,,,,
시간 이 아까 움 아깝 ㅁ,,,,,,,,,,,,,,
돈 아까 움 돈 아까 움 내 등록금 아깝 ㅁ,,,,,,,,,,,,,,
허 허 아니 ㅁ 수업 하 는데 블로그 틀 어 놓 고 이 친구 가 잘 정리 하 아 놓 았 더라 구 하 시 는데 진짜 .... 하 .... 얻 어 가 는 것 1 도 없 습니다,,,,,,,,,,,,,,
에타 강의 평 좋 아서 믿 고 신청 하 았 다 가 진짜 멘탈 만 박살 나 는 수업 이 ㅂ니다,,,,,,,,,,,,,,
진짜 2 월 로 돌아가 면 이 수업 드랍 ,,,,,,,,,,,,,,
수업 시간 에 질문 받 은 내용 을 갑자기 모르 겠 다고 하 시 면서 15 분 을 위키피디아 에 있 는 내용 찾 으 시 느라 보내 시 고,,,,,,,,,,,,,,
이런 말 하기는 그렇지만 컴 맹 기질 이 .. 있 으시 어요,,,,,,,,,,,,,,
실습 수업 은 파이 썰 ㄴ OPENCV 로 진행 되 는데 얻 어 가 는 것 이 하나 도 없 는 것 같 습니다,,,,,,,,,,,,,,
그러 는 수업 듣 는 학생 들 은 얼마나 혼동 스럽 어 울 까요,,,,,,,,,,,,,,
수업 일찍 끝나 ㄴ다는 것 말 고 는 얻 어 가 는 것 이 없 는 수업 이 ㅂ니다,,,,,,,,,,,,,,
그리고 하 다가 모르 는 것 있 으면 요즘 블로그 잘 되 어 있 다고 블로그 나 지식인 에서 검색 하 아서 보 라고 하 시 ㅁ,,,,,,,,,,,,,,
진짜 하 ㄹ 말 이 많 은데 간략 하 게 쓰 었 음,,,,,,,,,,,,,,
1 점 도 아깝 ㄴ 인생 최악 의 교수 님 과 강의 ..... 왜 진작 드랍 안 하 았 는지 모르 겠 어요,,,,,,,,,,,,,,
그래서 마치 자 기 가 잘 가르치 는 교수 이 ㄴ 줄 알 시 는 것 이 크 나 크 ㄴ 함정 .... 1 시간 45 분 의 길 ㄴ 수업 이 ㅁ,,,,,,,,,,,,,,
PPT 에 도 틀리 ㄴ 부분 이 많 으나 본인 도 그것 ㄹ 모르 시 ㅂ니다,,,,,,,,,,,,,,
솔직히 강의 평가 왜 좋 은지 모르 겠 어요,,,,,,,,,,,,,,
학생 들 이 이 교수 님 수업 많이 안 듣 는 이유 를 알 게 되 ㅁ,,,,,,,,,,,,,,
천사 교수 님 ... 열정 있 게 가르치 어 주 시 고 비 대면 이 라 시험 한 번 도 안 보 았 음,,,,,,,,,,,,,,
숙제 로 대체 하 아서 평가 기준 애매 하 ㄹ 줄 알 았 는데 A + .. 그것 도 100 A + ... 나 만 알 고 싶 은 교수 님 이 었 다,,,,,,,,,,,,,,
정치적 이 ㄴ 발언 을 하 시 ㄹ 것 면 논리적 으로 맞 은 이야기 를 하 시 던지 아니 면 최소한 팩트 를 기반 으로 하 시 던지 하 시 어야 하 는데 본인 의 의 연 이 람  이 도 저 도 아니 ㄴ 이야기 를 하 시 는 것 이 제일 것 슬 렸 습니다,,,,,,,,,,,,,,
"""시험 은 12 문제 내주 시 는데 "," 하 ㄴ 학기 동안 배우 ㄴ 것 전부 라고 생각 하 시 면 되 ㅂ니다""",,,,,,,,,,,,,,
나 는 재미있 게 듣 었 음,,,,,,,,,,,,,,
딴짓 하 아도 뭐 라 안 하 시 ㅁ,,,,,,,,,,,,,,
밑 에 사람 은 정치적 발언 이 부담 스럽 다고 하 았 는데 나 는 별로 못 느끼 었 음,,,,,,,,,,,,,,
서론 2 문제점 3,,,,,,,,,,,,,,
시험 은 지금 까지 배우 ㄴ 것 압축 하 아서 답안지 두 장 정도 꽈악 채우 시 면 되 고 다 못 쓰 어도 .. 교직 수업 이 라 학점 잘 챙겨주 시 어 여 걱정 마 시 어요,,,,,,,,,,,,,,
이번 학기 는 팀 프로젝트 안 하 아서 꿀 빨 고 가 ㅂ니다,,,,,,,,,,,,,,
이번 학기 는 조 별 숙제 가 없 었 지만 원래 조 별 숙제 하나 있 는 과목 이 ㅁ,,,,,,,,,,,,,,
.. 다 한국말 로 풀 어서 수업 하 ㄹ 것 면 왜 영어 로 굳이 쓰 시 는지 모르 겠 음,,,,,,,,,,,,,,
그냥 흘러가 는 과목 .. 실질적 이 ㄴ 도움 이 없 음,,,,,,,,,,,,,,
이 수업 을 미리 듣 어서 3 학년 컴퓨터 통신 수업 듣 을 때 공부 하 기 훨씬 수월 하 았 습니다,,,,,,,,,,,,,,
잘 가르치 시 고 가끔 웃기 고 빛 오브 빛 이 ㄴ데 브 베 닮 으시 ㅁ,,,,,,,,,,,,,,
교수 님 에 타 아 하 ㄴ다는 썰 있 어서 잘 쓰 는 것 는 아니 지만,,,,,,,,,,,,,,
그런 분 들 은 차라리 데이터 통신 을 들 으시 어요,,,,,,,,,,,,,,
네트워크 에 대하 아서 알 는 것 이 하나 도 없 다,,,,,,,,,,,,,,
전공 이 대부분 다 그렇지만 출 결점 수나 기 타 점수 는 크 ㄴ 영향 없 고 시험 점수 만 으로 판가름 나 ㅂ니다,,,,,,,,,,,,,,
시험문제 는 평이 하 았 으나 저 가 썰 려 나 가 ㄴ 탓 에 시간 없 어도 1 회 독 은 꼭 하 시 어요,,,,,,,,,,,,,,
데 통 듣 고 컴 네 듣 었 는데 권위적 이 ㄴ 분위기 아주 없 어 지 ㄴ 것 은 아니 지만 많이 부드럽 어 지신 것 같 습니다,,,,,,,,,,,,,,
그런데 확실히 배우 는 것 이 많 은 수업 이 ㅂ니다,,,,,,,,,,,,,,
.. 나 는 곧 졸업 하지만 교수 님 은 스시 소 를 위하 아 은 퇴 안 하 시 었 으면 좋 겠 다,,,,,,,,,,,,,,
"""강의 평 에 왜 별점 높 게 주 는 지 이 하 아 안 가 ㄴ다는 평 을 보 았 는데 "," 나 는 어떤 부분 이 마음 에 알 ㄴ 듣 어서 낮 게 주 는지 이 하 아 가 아 안 가 ㄴ다""",,,,,,,,,,,,,,
그만큼 얻 어 가 는 것 이 많 고 중요 하 ㄴ 과목 이 라 공부 많이 하 는 것 이 좋 음,,,,,,,,,,,,,,
무조건 별점 좋 게 주 는 이 상한 놈 들 이 왜 이렇게 많 지,,,,,,,,,,,,,,
도대체 왜 이 과목 에 별점 을 많이 주 는지 이 하 아 못하 겠 는 과목,,,,,,,,,,,,,,
하 ㄹ 많 하 않 ...,,,,,,,,,,,,,,
최고 의 네트워크 강의,,,,,,,,,,,,,,
것 이 다가 교수 님 인성 은 그저 빛 ..,,,,,,,,,,,,,,
휴강 많 고 꿀 강의 임 근데 별 도움 은 안 되 ㅁ,,,,,,,,,,,,,,
시험 도 암기 식 으로 나오 아서 그냥 교양 같 음,,,,,,,,,,,,,,
거르 어라 제발 ....,,,,,,,,,,,,,,
수업 하나 가 온라인 강의 로 대체 되 어서 공강 만들 기 쉽 다는 것 외 에 는 장점 이 없 다,,,,,,,,,,,,,,
.. 이 쓰레기 같 은 강의 를 왜 드랍 안 하 았 을까 .... 물론 내용 자체 는 유익 하 ㄴ데 강의 가 쓰레기 다,,,,,,,,,,,,,,
.... 진짜 개 같 은 쓰레기 강의 .....,,,,,,,,,,,,,,
아니 사이버 강의 를 2 년 이 ㄴ가 재탕 하 시 는 것 같 은 데 그것 이 부실 하 ㄴ 것 을 알 는 것 이 ㄴ지 아니 면 부실 하 던 말 던 알 아서 공부 를 하 라는 것 이 ㄴ지 교수 님 의 심보 는 이해하 ㄹ 수 없 음,,,,,,,,,,,,,,
강의 에 대하 ㄴ 성의 가 전혀 없 음,,,,,,,,,,,,,,
나 가 진짜 1 때 부터 느끼 ㄴ 것 이 ㄴ데 인 강 을 다시 찍 어 주 던 가 자막 을 넣 어 주 던가,,,,,,,,,,,,,,
5 이 었 나 암튼 그럼,,,,,,,,,,,,,,
그러나 학부 생 의 수준 에 많 은 것 을 알리 어 주시 려는 느낌 은 있 었 습니다,,,,,,,,,,,,,,
이 시험 에서 빛 을 발하 는 스킬 들 은,,,,,,,,,,,,,,
시험 나 ㄹ 빨리 가 아서 와이파이 차 지 안 하 시 면 폰 으로 검색 하 아야 하 아요,,,,,,,,,,,,,,
설렁설렁 수업 하 시 어서 크 게 배우 ㄴ 것 은 없 지만 평가 기준 이 애매 하 지 않 고 칼 같 아서 좋 습니다,,,,,,,,,,,,,,
등록금 되돌리 어 받 는 명강의,,,,,,,,,,,,,,
.. 그리고 가장 크 ㄴ 장점 은 매번 일찍 마치 어 주 시 는 것 과 아주 핵심적 이 ㄴ 기초적 이 ㄴ 내용 만 가르치 어 주 시 ㄴ다는 것,,,,,,,,,,,,,,
해외 대학 강의 느낌 이 많이 남 교수 님 은 방향 만 제시 하 시 는,,,,,,,,,,,,,,
교수 님 이 기대 하 았 던 것 만큼 수업 시간 을 꽉 채우 어서 빡 세 게 강의 하 지 ㄴ 않 았 음,,,,,,,,,,,,,,
기본적 이 ㄴ 것 만 가르치 시 어서 넘기 는 내용 이 많 음,,,,,,,,,,,,,,
본인 말 로 는 뭐 실무 에 대하 아서 얘기 하 아 주 ㄴ 다 하지만 야 이 것 실무 하 는 사람 이 면 알 아야 되 어 이것 ㄹ 모르 면 공학 을 배우 었 다고 하 ㄹ 수 없 어 말 하 지만 그것 ㄹ 제대로 안 알리 어 주 ㅁ,,,,,,,,,,,,,,
맨날 LG 의 누구 를 혼 내 었 다,,,,,,,,,,,,,,
자기 랑 일하 는 사람 이 뭘 모르 아서 혼 내 었 다,,,,,,,,,,,,,,
뭐 이런 얘기 를 하 ㅁ,,,,,,,,,,,,,,
과목 특성 상 쩔 수 없 음,,,,,,,,,,,,,,
.. 소공 개 노잼,,,,,,,,,,,,,,
