실험 강의 는 매주 리포트 랑 퀴즈 를 풀 어야 하 ㅁ,,,,,,,,,,,,,,
지금 생각 하 니까 숙제 량 미치 었 네 ... 리포트 쓰 는 것 좀 오래 걸리 고 어려움,,,,,,,,,,,,,,
"""결론적 으로 강의 내용 은 별로 ", 숙제 는 많 고 어려움 , 시험 도 어려움 ," 그래도 점수 는 잘 주심""",,,,,,,,,,,,,,
대신 에 다른 교수 님 들 에 비하 아 레포트 를 적 게 쓰 어요,,,,,,,,,,,,,,
퀴즈 도 다 쉽 게 내 시 었 고 요,,,,,,,,,,,,,,
실험 은  고 이론 알리 어 주 시 ㄴ 것 에 비하 아서 시험 은 빡 세다,,,,,,,,,,,,,,
가르치 ㄹ 때 더듬거리 고 거의 매주 숙제 있 고 비율 교수 님 기준 에 안 맞 으면 안채 워 주 시 ㅂ니다,,,,,,,,,,,,,,
크 ㄴ 시험 은 중간 기말 뿐 이 었 지만 자잘 하 ㄴ 쪽지 시험 많이 봄,,,,,,,,,,,,,,
팀 프로젝트 로 하 ㄴ 발표 가 훨씬 집중 이 잘 되 고 재미있 는 수준 이 ㅂ니다,,,,,,,,,,,,,,
"""전체적 으로 수업 을 진행 하 는 것 이 부자연 스럽 고 "," 학생 들 도 힘들 ㅂ니다""",,,,,,,,,,,,,,
무슨 말 이 필요 하 겠 나 ....... 시험 채점 도 숙제 도 엄청 깐깐 하고 실험 조 교 님 도 엄청 깐깐 하 았 고 .... 진심 물리 과목 제일 좋아하 았 는데 공부 하 려는 의지 를 꺾 어 주 시 었 음,,,,,,,,,,,,,,
강의 듣 을 때 는 굉장히 힘들 었 는데 지금 보 니 유익 하고 도움 많이 되 는 강의 였 어요,,,,,,,,,,,,,,
그거 보 면서 기말 대비 하 면 되 ㄴ다,,,,,,,,,,,,,,
"""그런데 함정 을 많이 숨기 어 놓 으시 어서 "," 난이도 가 쉽 게 보이 ㄴ다고 방 심하 아서 풀 면 안 되 ㅂ니다""",,,,,,,,,,,,,,
시험 한 두 문제 빼 면 어렵 지 않 음,,,,,,,,,,,,,,
숙제 딱 한 번 쉽 고 제출 기간 도 오래 줄 ㄴ 숙제 있 었 음,,,,,,,,,,,,,,
시험 은 매우 어렵 었 지만 숙제 가 없 어서 편하 고 좋 았 다,,,,,,,,,,,,,,
수업 말 ㄴ 잘 들 으면 사실 상 시험 문제 는 수업 시간 에 하 ㄴ 것 이 나오 아서 크 ㄴ 어려움 은 없 는 것 같 아 요 개인적 으로 좋 았 어요,,,,,,,,,,,,,,
프로그래밍 이 라는 과목 을 처음 배우 기 도 하 고 두려움 을 느끼 었 지만 박진호 교수 님 의 열정적 이 고 재미있 는 수업 덕분 에 우수 하 ㄴ 성적 을 거두 ㄹ 수 있 었 습니다,,,,,,,,,,,,,,
시험 은 어려움 플젝  어려움 미리미리 하 시 기 ㄹ,,,,,,,,,,,,,,
시험 문제 는 함정 이 많 은데 기본 개념 을 확실히 알 아 두 면 무난 하 게 풀 수 있 을 것 같 다,,,,,,,,,,,,,,
이번 학기 부터 는 플젝  없 고 개인 숙제 만 열심히 하 면 되 어서 좋 았 어요,,,,,,,,,,,,,,
시험 은 기본 개념 완벽 하 게 익히 고 함정 문제 만 조심 하 면 점수 잘 나오 ㄹ 것 에 요,,,,,,,,,,,,,,
애초 에 규칙 을 모르 아서 도 더 그리하 었 던 것 같 은 데 숙제 하 거 시험 말 ㄴ 잘 보 면 A 나오 ㅁ,,,,,,,,,,,,,,
일주일 마다 한 번 씩 실습 을 하 는데 플밍 초보 이 ㄴ 저 한테 ㄴ 빡 세 고 힘들 기 는 한데 지나 고 보 면 많이 도움 이 되 었 다는 것 을 깨 달 을 수 있 습니 당 시험 보다 빡 세 ㄴ 것 은 팀 별 숙제 .. 시간 많이 들 ㄹ 고요,,,,,,,,,,,,,,
"""시험 에 헷갈리 는 것 많 은 것 빼 곤 강의 "," 실습 다 괜찮 아요""",,,,,,,,,,,,,,
숙제 를 조교 님 이 채점 해주시 는데 실수 가 많 아 불편 하 ㅂ니다,,,,,,,,,,,,,,
"""수업 은 처음 프로그래밍 을 해보 는 사람 들 이 따라가 기 에 쉽 ㄴ 방식 으로 이루 어 지 고 "," 성적 도 잘 주 시 는 편입 ㅂ니다""",,,,,,,,,,,,,,
시험 은 컴퓨터 에 직접 코딩 하 는 형식 이 ㄴ데 중간 은 매우 쉽 지만 기 말 은 좀 어려움,,,,,,,,,,,,,,
다른 교수 님 들 에 비하 아 빡 세다 고 는 생각하 ㄹ 수 있 지만 스스로 코딩 에 대하 ㄴ 열정 을 갖 고 있 다면 좋 은 점수 를 받 아 낼 수 있 는 강의 라고 생각 하 ㅂ니다,,,,,,,,,,,,,,
시험 도 완전 개 어렵 고 근데 시험 이 완전 어렵 다,,,,,,,,,,,,,,
어렵 다 보 니까 1 번 만 풀 고 슝 나가 버리 는 친구 가 많 았 던 것 같 아요,,,,,,,,,,,,,,
저 는 교수 님 이 여기 까지 는 풀 어야 플밍 공부 하 았 다 하 ㄹ 수 있 다,,,,,,,,,,,,,,
중간 는 배우 ㄴ 것 을 기초 로 실기 시험 을 보 았 고 기 말 은 개 이 ㄴ 프로젝트 를 하 았 어요,,,,,,,,,,,,,,
"""또한 "," 일주일 에 두 번의 기말 를 보 ㄴ 시험 문제 도 난이도 가 적절 하 지 않 았 다고 생각 이 되 어 이 점 이 매우 아쉽 었 다""",,,,,,,,,,,,,,
오 ㄹ 출석 에 숙제 다 내 어 고 퀴즈 만점 이 ㄴ데 중간 기말 시험 못 보 아서 D,,,,,,,,,,,,,,
하 고 시험 숙제 포함 블로그 ... 하 ㄹ 것 이 심하 게 많 은데 이 많 은 것 을 전부 하 어 도 F 받 을 수 있 다는 것 을 알리 어 주 ㄴ 강의 이 ㅂ니다,,,,,,,,,,,,,,
다짜고짜 게임 에 블로그 작성 에 시험 도 네 번 솔직히 많이 힘들 다,,,,,,,,,,,,,,
3 월 에 내주 ㄴ 조교 가 만들 ㄴ 숙제 도 어렵 다,,,,,,,,,,,,,,
쪽지 시험 이 라는 실기 시험 을 많이 봄,,,,,,,,,,,,,,
"""어찌 보 면 노 오오 려 어억 으로 상대 평가 에서 좋 은 학점 을 얻 을 수 도 있 으나 "," 출 결 꼬박꼬박 다 하 고 얼추 다 진행 하 았 는데 도 F 를 박 아 버리 는 무자비 함 을 겪 을 수 도 ... 실제 사례""",,,,,,,,,,,,,,
"""왜 굳이 그리고 씨 언어 1 "," 2 학기 나누 어 가르치 는지 진짜 문 뭘 가르치 나 욕 나오 네""",,,,,,,,,,,,,,
5 수업 이 프로그래밍 언어 이 ㄴ지 컴파일러 이 ㄴ지 플밍 1 이 ㄴ지 혼돈 스럽 ㄴ 순간 이 많 음,,,,,,,,,,,,,,
6 오래 강의 하 시 ㄴ 분 이 라 오래 저 는 지식 을 많이 알리 어 주심,,,,,,,,,,,,,,
시험 은 중간 은 쉽 었 는데 기 말 은 중간 에 비하 아 까다롭 었 음,,,,,,,,,,,,,,
"""시험 이 생각 보다 어렵 고 꼼꼼히 나오 아서 당황 하 았 으나 ", ," 절대평가 라 그렇 ㄴ지 생각 보다 점수 잘 나오 ㅁ""",,,,,,,,,,,,,,
숙제 한번 있 고 성적 은 깐깐 하 게 주심,,,,,,,,,,,,,,
결국 운 이 조금 따르 아 주 지 않 으면 학점 잘 받 기 는 힘들 다,,,,,,,,,,,,,,
비율 채우 어 주 는 것 없 고 오히려 깐깐 하 ㄴ 편 이 니 학점 생각 하 면 듣 지 말 아라,,,,,,,,,,,,,,
시험 은 중간 가 더 수월 하 구요,,,,,,,,,,,,,,
시험 은 객관식 + 단답 에 서술 형 하나 나오 는데 대체적 으로 중간 이 더 쉽 ㄴ 편,,,,,,,,,,,,,,
중간 에 개인 발표 지원 하 는 것 이 있 는데 그거 안 하 어 도 저 는 A 나 옴 다른 분 들 은 모르 겠 ..,,,,,,,,,,,,,,
유럽 여행 만 가 도 거기 있 는 교회 가 몇 개인 데 교회사 고작 두 강의 다루 었 다고 교회사 로 제목 바꾸 라니 유럽 현대사 생각 하고 중세 강의 들어오 셨 나 보 ㅂ니다,,,,,,,,,,,,,,
약간 까다롭 게 느끼 어 지 ㄹ 수 도 있 는 수업 이 ㅂ니다,,,,,,,,,,,,,,
강의 가 재미있 고 흡입력 있 는 편 은 아니 에 요 그러나 역사 좋아하 고 잘하 는 사람 이 면 괜찮 을 것 같 아 요 수업 이 정보 전달 위주 이 ㅂ니다,,,,,,,,,,,,,,
강의 는 듣기 힘들 ㄴ 데 에 시험 이 은 근 쉽 ㅁ,,,,,,,,,,,,,,
장 주 ㄹ 놓 은 사람 은 근 많 아서 필기 말 ㄴ 잘 따라가 고 공부 좀 하 면 B 는 쉽 게 받 음,,,,,,,,,,,,,,
원래 칠판 필기 를 하 려던 것 을 학생 들 의 요청 으로 이렇게 나마 바꾸 었 습니다,,,,,,,,,,,,,,
"""하지만 ", 필기 에서 시험 이 많이 나오 지 않 아 ," 체감 난이도 는 높 을 수 도 있 습니다""",,,,,,,,,,,,,,
"""또한 ", 영화 감상문 1 회 제출 이 있 지만 ," 비중 은 그리 크 지 않 아 제출 에 의의 를 두 면 되 ㅂ니다""",,,,,,,,,,,,,,
4 교수 님 굉장히 기복 이 심하 ㅂ니다,,,,,,,,,,,,,,
나 는 그래서 기말 때 망하 ㅁ,,,,,,,,,,,,,,
중요 하고 양 많 은데 보다 는 간단 하고 잘 안 낼 것 같 은 데 서 13 나오 ㅁ,,,,,,,,,,,,,,
양 개 많 은데 객관식 에다가 중요 한데 서 안 나오 아서 나 는 좀 화 나 았 음,,,,,,,,,,,,,,
원래 처음 에 ㄴ 칠판 필기 하 려던 것 을 학생 들 의 요청 으로 이렇게 바뀌 었 다는 점 참 고,,,,,,,,,,,,,,
"""객관식 과 단답 형 주관식 이 섞이 어 있 으나 "," 필기 에서 그리 많이 나오 지 도 않 음""",,,,,,,,,,,,,,
참고 로 시험 문제 는 예상 과 는 다른 부분 들 에서 출제 되 ㅁ,,,,,,,,,,,,,,
"""비 대면 이 라 중간 "," 기말 모두 서술식 으로 변경 되 었 는데 기존 교수 님 시험 스타일 에서 서술 형 문제 가 여러 개 나오 ㄴ다고 보 면 되 ㄹ 듯""",,,,,,,,,,,,,,
굉장히 사람 혼란 스럽 게 하 고 계획 은 명확 하 게 주 는 데 세세 하 ㄴ 부분 에 있 어서 뭐 하나 명확 하 ㄴ 것 이 없 음,,,,,,,,,,,,,,
팀 프로 젝트  교수 님 이 방해 하 ㄴ 것 은 처음 이 었 던 수업,,,,,,,,,,,,,,
퀴즈 도 별로 시험 도 별로 강의 도 별로,,,,,,,,,,,,,,
""""," 성적 을 나 도 잘 주시 기 에 5 점 만점 드리 ㅂ니다""",,,,,,,,,,,,,,
교수 님 께서 친절히 잘 설명 하 아 주 시 어서 어렵 ㄴ 과목 이 ㅁ,,,,,,,,,,,,,,
"""보 면 어렵 ㄹ 수 도 있 는데 설명 잘 듣 고 예제 "," 숙제 문제 위주 로 풀 고 공부 하 면 도움 되 어요""",,,,,,,,,,,,,,
연습 문제 푸 는 것 이 ㄴ데 정답 여부 상관없이 기한 지키 어서 제출 말 ㄴ 하 면 숙제 는 만점 주 시 ㄴ다,,,,,,,,,,,,,,
수업 은 조금 어렵 고 지루 하 ㄹ 수 있 지만 엄청 디테일 하 게 설명 하 아 주 시 어서 듣 다,,,,,,,,,,,,,,
다른 분 들 은 완전 힘들 고 학점 도 빡 시 어요,,,,,,,,,,,,,,
인사 쪽 에 책 읽 는 교수 님 들 생각 하 면 어휴 .. 내용 은 중간 은 쉽 고 기말 이 약간 어렵 ㄹ 수 있 는데 내용 배우 ㄹ 때 만 그렇지 문제 자체 는 쉽 ㄴ 편 숙제 도 없 다고 보 아도 되 ㄹ 정도 종합적 으로 하 ㄹ 만 하 다,,,,,,,,,,,,,,
어렵 ㄴ 내용 을 상당히 쉽 게 잘 알리 어 주 시 ㅂ니다,,,,,,,,,,,,,,
또 수업 중간 에 진로 에 좋 은 말 도 하 아 주 시 고 어렵 ㄴ 내용 도 쉽 게 잘 설명 하 아 주 시 ㅂ니다,,,,,,,,,,,,,,
시험 책 의 예시 들 을 꼼꼼이 보 면 고득점 가능 시험 범위 선물 옵션 전 까지 로 꽤 많 은 범위 었 지만 교수 가 마지막 에 찝  것 하 면 만점 가능,,,,,,,,,,,,,,
"""투자 실적 은 중간 정도 "," 시험 잘 보 았 는데 A 뿔나 오 ㅁ""",,,,,,,,,,,,,,
시험 도 기말 한 번 이 ㄴ데 쉽 ㄴ 편,,,,,,,,,,,,,,
시험 난이도 는 기말 이 어렵 지만 다 똑같이 어렵 기 때문 에 참 고 하 는 것 이 중요 하 ㅂ니다,,,,,,,,,,,,,,
보 면 이것 이 이 거구 나 하 고 쉽 고 재미있 어 지 ㅁ,,,,,,,,,,,,,,
"""장점 은 교수 님 설명 을 놓치 지 않 는다면 누구 든지 거부감 없이 수업 을 듣 을 수 있 음 책 "," 필기 중심 단점 은 숙제 가 없 기 때문 에 시험 을 망치 면 성적 복구 가 힘 팀 프로젝트X""",,,,,,,,,,,,,,
"""중간 때 에 는 옵션 ", 채권 등 투자자산 에 대하 ㄴ 내용 이 나오 고 기말 에 는 자산 가치 평가 이론 이 ㄴ APT ," CAPM 이론 과 듀레이션 등 의 개념 이 나오 ㄴ다""",,,,,,,,,,,,,,
시험 만 두 번 치 면 되 는 아주 간단 하 ㄴ 과목 이 ㅂ니다,,,,,,,,,,,,,,
제일 중요 하 ㄴ 부분 은 A 학점 대 학생 들 은 교수 님 께서 A + 로 채우 어 주 시 려고 하 시 니 수업 잘 듣 고 시험 말 ㄴ 잘 보 ㄴ다면 A + 받 을 수 있 을 것 이 에요,,,,,,,,,,,,,,
물론 계산 문제 가 조금 나오 기 에 실수 로 틀리 면 A 는 거의 물 건너가 니 만전 에 만전 을 기 하 시 어야 겠 습니다,,,,,,,,,,,,,,
족보 없 어도 괜찮 은 것 이 교수 님 이 시험 기간 에 족 보 주시 니까 그것 으로 연습 하 면 되 ㅁ,,,,,,,,,,,,,,
"""단 "," 프린트물 양이 많 아서 정리 하 기 가 힘들 었 는데 얼른 교재 한 권 내 셨 으면 ..""",,,,,,,,,,,,,,
하지만 시험 채점 은 사적 이 ㄴ 감정 없이 아주 객관적 으로 하 시 기 때문 에,,,,,,,,,,,,,,
6 평가 지표 가 출 결과 서술 형 시험 두 가지 밖에 없 기 때문 에 성실 하 게 공부 하 ㄴ 사람 들 이 대체적 으로 성적 이 잘 나오 ㅂ니다,,,,,,,,,,,,,,
강의안 만 으로 도 형법 총론 모두 이해 하 는데 부족 함 이 없 고 교수 님 자체 도 성품 이 온화 하 시 고 열리 어 있 어 서 어서 질문 도 다 받 아 주 시 고 사소 하 ㄴ 것 하나 까지 기억 해주시 며 학생 들 최대한 챙기 려 해주시 는 교수 님 이 라 개인적 으로 매우 높 게 평가 하 ㅁ,,,,,,,,,,,,,,
매 수업 때 마다 준비 많이 하 아 오 시 고 이해 시키 려고 열심히 강의 하 아 주 시 ㄴ 덕분 에 형 총 수업 재미있 게 들 었 습니다,,,,,,,,,,,,,,
시험 도 기 출 나누 어 주시 니까 어떤 식 으로 답안 작성 하 아야 하 는지 연습 하 아 보 ㄹ 수 있 어서 좋 았 어요,,,,,,,,,,,,,,
... 점수 객관적 이 라고 하 았 는데 문단 에 틀리 ㄴ 내용 하나라 있 으면 뒷 내용 은 아예 보 지 도 않 고 문단 전체 오답 처리 하 아서 중간 시험지 봄 점수 기준 객관적 이 라는 것 도 잘 모르 겠 음,,,,,,,,,,,,,,
"""시험 은 기 출 문제 를 조금 씩 변경 하 아서 내시 는 편 이 고 "," 자료 에 있 는 설문 들 도 변경 하 아서 내심""",,,,,,,,,,,,,,
점수 는 상당히 객관적 으로 주심,,,,,,,,,,,,,,
시험 은 나 만 어렵 ㄴ 가 족 보 필요 없 음,,,,,,,,,,,,,,
개인적 으로 교수 님 이 막 좋 은 것 은 아니 지만 .... 그래도 애 들 한테 애 정 많 으시 ㄴ 편 이 ㅁ,,,,,,,,,,,,,,
시험 채점 은 일일이 예시 답안 과 비교 하 아서 1 점 씩 점수 주 는 편,,,,,,,,,,,,,,
학점 도 후하 시 고 개인 상담 도 잘 하 아 주 시 ㅂ니다,,,,,,,,,,,,,,
그리고 성적 도 기말 전 에 중간 성적 알리 어 주 시 겠 다고 홍보 는 다 하 아 놓 고 채점 하 시 지도 않 고 성적 도 5 시 에 올리 어 주 시 ㄴ다고 해 놓 고 7 시 에 올라오 고 ... 다만 예시 나 판례 를 많이 가져오 시 어서 설명 하 아 주 시 는 점 은 좋 았 습니다,,,,,,,,,,,,,,
숙제 자체 는 한 번 이 지만 프로젝트 로 진행 하 아야 하 아서 숙제 가 많 다고 체크 하 ㅁ,,,,,,,,,,,,,,
처음 에 는 상대 평가 로 바뀌 었 다고 하 았 으나 추후 이번 학기 까지 만 절대평가 로 진행 하 ㄴ다고 하 았 음,,,,,,,,,,,,,,
내용 도 쉽 게 설명 해주시 고 여러 영상 자료 들 도 보여주 시 어서 재미있 었 고 절대평가 라 그렇 ㄴ지 시험 에 나오 ㄹ 문제 들 도 모두 찝어  그것 만 보 면 되 었 음,,,,,,,,,,,,,,
프로젝트 안 하 다가 밀리 어서 급하 게 내 었 는데,,,,,,,,,,,,,,
은근히 완성도 가 있 어야 프로젝트 만점 주 시 는 것 같 습니다,,,,,,,,,,,,,,
"""절대평가 에 수업 도 적당히 유익 하 ㄴ 수업 내용 "," 매우 부담 없 는 수업 뭐 나오 ㄹ지 시험 전 에 다 알리 어 주심 부담 없 는 프로젝트""",,,,,,,,,,,,,,
내용 도 재미있 고 시험 도 쉽 고 프로젝트 열심히 하 면 돈 도 주 ㅂ니다,,,,,,,,,,,,,,
시험 의 난이도 는 딱 보 기 에 는 어렵 어 보이 지만 수업 말 ㄴ 잘 들 으면 다 쓸 수 있 게 나 의 주 시 ㅂ니다,,,,,,,,,,,,,,
딴 소리 도 들 으면 재미있 다 는데 본인 은 그때 딴짓 하고 도 시험 잘 보 았 음,,,,,,,,,,,,,,
시험 은 족보 가 매우 많 기 때문 에 족보 만 잘 구하 면 성적 받 기 수월 하 다,,,,,,,,,,,,,,
중간 는 객관식 으로 나오 아서 공부 하 면 다 잘 보 ㄹ 수 있 고 기 말 팀 프로젝트 은 .. 하 ㄹ 말 하 않,,,,,,,,,,,,,,
"""휴강 은 많이 하 아서 좋 았 지만 그만큼 학생 듣 을 외부 로 부르 어서 강의 하 는 것 도 있 어서 영등포 ", 시청 ," 종각 여기저기 가 는 것 싫 으시 ㄴ 분 들 은 불편 하 것 에 요 팀 프로젝트 싫 으시 ㄴ 분 들 절대 듣 지 말 으시 어요""",,,,,,,,,,,,,,
교수 님 헛 소리 도 들 어 놓 아야 시험 잘 침 재미있 게 하 려고 노력 하 시 는 것 같 은 데 졸리 ㅁ,,,,,,,,,,,,,,
시험 범위 를 줄이 어 주 어서 좋 으나 성적 채점 의 오류 가 많 음,,,,,,,,,,,,,,
"""매 어 주 마다 있 는 엄 천 날 ㄴ 양의 숙제 ", 미치 ㄴ 시험 범위 ," 깐깐 하 ㄴ 성적 배분""",,,,,,,,,,,,,,
"""많 은 학생 들 이 참여 를 많이 하 지 않 아서 중간 중간 학생 들 의 참여 를 독려 하 기 위하 아 조 별 활동 을 시키 어서 그 결과물 을 통하 아 출석 체크 를 하 시 기 도 하 고 "," 문제 풀이 를 하 고 설명 하 ㄴ 사람 은 출석 을 체크 하 는 식 으로 진행 도 하 시 었 습니다""",,,,,,,,,,,,,,
이 숙제 는 어떤 프로젝트 를 하 ㄹ 자기 만 정하 게 되 면 진행 하 는 데 는 많 은 어려움 이 있 지 ㄴ 않 았 던 것 같 습니다,,,,,,,,,,,,,,
강의 노트 대로 수업 을 진행 하 시 는 편 이 시고 무엇 ㄴ가 굳이 수업 을 열심히 들 어 야 하 겠 다는 동기 부여 를 많이 받 지 못하 는 것 같 습니다,,,,,,,,,,,,,,
기말 에 는 계산 문제 도 있 었 는데 이 는 수업 시간 에 듣 은 것 이 크 ㄴ 도움 이 되 었 습니다,,,,,,,,,,,,,,
저 는 힘들 었 지만 아주 배우 ㄹ 것 이 많 았 던 수업 이 었 습니다,,,,,,,,,,,,,,
수업 내용 도 쉽 고 재미있 음,,,,,,,,,,,,,,
그리고 무엇 보다 좋 았 던 점 은 시험 이 오픈 북 이 라는 것 이 ㅂ니다,,,,,,,,,,,,,,
"""시험문제 도 수업 열심히 듣 고 "," 조금 만 공부 하 ㄴ다면 높 은 점수 받 을 것 같 음""",,,,,,,,,,,,,,
양이 좀 많 아서 귀찮 지만 오픈 북 에 절대평가 라서 좋 았 습니다,,,,,,,,,,,,,,
따라가 기 쉽 게 강의 해주시 고 숙제 도 별로 어렵 지 않 아 요 틀리 어도 감점 하 지 않 아서 부담 도 없 고요,,,,,,,,,,,,,,
완전 착하 시 고 온라인 강의 이 ㄴ 것 최대한 고려 하 아 주 시 었 어요,,,,,,,,,,,,,,
시험 도 오픈 북 에 쉽 다고 하 아서 좀 대충 공부 하 기 ㄴ 하 았 지만 오픈 북 아니 였 으면 좀 어리버리 하 았 을 것 같 아 요 아무튼 학점 잘 주 시 어서 좋 습니다,,,,,,,,,,,,,,
처음 부터 이 번 학기 성적 은 자 ㄹ 줄 거라고 하 시 어서 부담 없이 시험 을 보 기 ㄴ 하 았 지만 조금 어렵 기 는 하 았 어요,,,,,,,,,,,,,,
수업 하 ㄹ 때 자세 하 게 설명 해주시 고 숙제 도 쉽 고 시험 도 어렵 지 않 음,,,,,,,,,,,,,,
시험 도 오픈 북 에 수업 들 으면서 따르 아 하 아 보 았 으면 다 하 ㅁ,,,,,,,,,,,,,,
숙제 도 매주 있 가 ㄴ 한데 엄청 쉽 어요,,,,,,,,,,,,,,
시험 난이도 도 아주 쉽 지 는 않 지만 적당 하 았 던 것 같 습니다,,,,,,,,,,,,,,
코딩 을 처음 접하 는 학생 들 을 기준 으로 수업 을 진행 하 시 ㅂ니다,,,,,,,,,,,,,,
숙제 는 수업 부분 을 복습 하 는 형식 이 었 는데 강의 기간 과 숙제 기간 을 각각 알 고 있 어야 하 ㅂ니다,,,,,,,,,,,,,,
시험 은 줌 켜 고 오픈 북 으로 기말 만 보 았 습니다,,,,,,,,,,,,,,
숙제 도 강의 들 으면서 코딩 짜 보 ㄴ 것 캡 치 어 하 면 되 고 시험 도 오픈 북 에 어렵 지 않 아서 전혀 부담 이 없 었 습니다,,,,,,,,,,,,,,
좋 았 어 용 진짜 루 고딩 때 정보 5 등급 이 라 솔직히 컴퓨터 하 면 겁 먹 는 수준 이 었 는데 교수 님 이 잘 설명 해주시 고 쉽 게 이해 되 어서 저 는 오히려 파이 썰 ㄴ 에 흥미 도 느끼 어 지 더라 구 영 숙제 도 진짜 쉽 고 ... 이것 이 나름 시험 때 도움 이 되 어 용 다시 복습 하 기 좋 음,,,,,,,,,,,,,,
"""다른 교수 님 들 에 비하 아 숙제 "," 시험 모두 쉽 ㅁ""",,,,,,,,,,,,,,
악명 높 은 다른 교수 님 들 숙제 보다 훠  얼씬 쉽 고 간단 하 아서 좋 았 습니다,,,,,,,,,,,,,,
수업 도 나름 좋 았 지만 온오 프로 나누 어 지 어서 복습 하 는 부분 이 좀 있 어서 약간 지루 하 았 음,,,,,,,,,,,,,,
숙제 도 쉽 고 시험 난이도 도 낮 다,,,,,,,,,,,,,,
IT 대 기준 매우 쉽 ㄴ 과목,,,,,,,,,,,,,,
비 대면 이 라 그렇 ㄴ지 학생 들 편의 를 많이 봐주 시 는 것 같 음,,,,,,,,,,,,,,
작년 에타 에 는 평이 그렇게 좋 지 않 으시 었 던 것 ㄹ로 기억 하 는데 온라인 으로 수업 하 시 는 것 보 면 은 근 귀 여우 시 고 재미있 으시 ㅁ,,,,,,,,,,,,,,
강의 력 도 숭실대 내 에서 평균 이상 이 시 라고 보 ㄹ 수 있 고 개인적 으로 ㄴ 만족 하 았 던 수업 ..,,,,,,,,,,,,,,
출 결 숙제 전부 부담 안 되게 해주시 고 그냥 좋 았 습니다,,,,,,,,,,,,,,
시험 이 오픈 북 이 고 크 게 어렵 지 않 아서 하루 만 공부 하 아도 충분히 A + 받 을 수 있 음,,,,,,,,,,,,,,
숙제 는 수업 때 배우 ㄴ 것 나오 아서 수업 말 ㄴ 들 으면 쉽 고 시험 도 책 에서 거의 다 나오 아서 조금 공부 하 았 는데 A + 나오 ㅁ,,,,,,,,,,,,,,
"""프로그래밍 을 하 ㄴ 번 도 안 접하 아 보 ㄴ 학생 들 에게 는 조금 새롭 ㄹ 수 있 지만 "," 프로그래밍 을 하 ㄴ 번 이 라도 해보 ㄴ 학생 들 에게 는 쉽 었 던 수업""",,,,,,,,,,,,,,
그래도 숙제 나 시험 문제 자체 가 그리 어렵 지 않 아서 초심자 들 도 조금 만 공부 하 면 전부 100 점 맞 을 수 있 음,,,,,,,,,,,,,,
시험 보 기 전 에 되게 걱정 많이 하 았 는데 부담 없 는 난 이 도로 시험 출제 하 아 주 시 어서 상당히 좋 았 습니다,,,,,,,,,,,,,,
시험 은 2 번 주관식 객관식 섞이 어 있 어요,,,,,,,,,,,,,,
주관식 배점 이 높 아서 주관식 공부 를 더 하 면 좋 아요,,,,,,,,,,,,,,
학생 들 힘들 어 보이 면 둘 중 에 하나 는 안내 주심,,,,,,,,,,,,,,
ㅇ 시험 범위 도 세세 하 게 알리 어 주 시 고 숙제 있 기 ㄴ 한데 수업 시간 에 하 는 거라 숙제 로 시간 뺏기 ㄹ 일 도 없 습니 당 공부 조금 만 하 아 가 았 는데 A,,,,,,,,,,,,,,
숙제 도 어렵 ㄴ 것 안내 주 시 고 질문 하 면 다 친절 하 게 알리 어 주 시 어요,,,,,,,,,,,,,,
시험문제 다 찝  수업 열심히 잘 듣 고 적극적 으로 참여 하 면 챙겨주 시 ㄴ 답니다,,,,,,,,,,,,,,
시험 다 찝  숙제 한 두 개 내주 시 는데 그거 다 그 자리 에서 하 ㄹ 수 있 는 것 들 집 에 가 아서 신경 쓸 필요 가 엄 서 요 교수 님 도 조하 요,,,,,,,,,,,,,,
학생 들 의견 을 잘 반영해 주 시 고 의견 을 적극적 으로 말 하 면 들 어 주심,,,,,,,,,,,,,,
교수 님 좋 아 여 시험 도 다 찝  엄청 쉽 게 잘 가르치 어 주심,,,,,,,,,,,,,,
최고 최고 학점 느 님 수업 도 꿀잼 쉽 고 재미있 음,,,,,,,,,,,,,,
숙제 도 수업 시간 에 따라가 기 만 하 면 진심 금방 하 ㄹ 수 있 는 것 ㄹ로 엄청 간단 하 게 내주 시 고 이 ㄴ 강 듣 는 시간 도 애 들 기간 놓치 ㄹ까 보 아 다른 교수 님 은 칼 같이 일주일 체크 하 는데 기간 을 일주일 보다 더 줌 그냥 괜찮 음,,,,,,,,,,,,,,
시간 조금 늦 게 끝내 주 는 것 빼 고 개 꾸 ㄹ 임 엄청 쉽 게 가르치 어 주심,,,,,,,,,,,,,,
열심히 따르 아 만 가 도 학점 은 후하 게 주 심 기말 이 조금 어렵 었 지만 어렵 었 던 것 치고 성적 잘나 오 ㅁ,,,,,,,,,,,,,,
솔직히 성적 은 하 ㄴ 만큼 나오 는 것 같 은 데 숙제 마지막 두 주차 가 헬 이 라 포기 하고 싶 게 만들 는 무엇 이 ㄴ가 가 있 음,,,,,,,,,,,,,,
보 니 이해 하고 후반 갈수록 얻 는 것 이 많 았 던 수업 질문 도 잘 받 아 주 시 고 시험 도 예상 보다 ㄴ 쉽 었 다,,,,,,,,,,,,,,
숙제 가 매주 있 어서 초반 에 ㄴ 힘들 었 지만 하 다,,,,,,,,,,,,,,
한 학우 들 은 조금 어려움 을 겪 는 경우 도 종종 보이 었 다,,,,,,,,,,,,,,
