그리고 교수 님 께 는 계속 모르 겠 다고 하 면서 시간 끌 어 야 하 ㅁ,,,,,,,,,,,,,,
안 그러면 진도 계속 나가 심 하지만 이 주련 교수 님 은 착하 시 ㄴ 분 이 란 것 잊 지 말 시 기 ㄹ 바람,,,,,,,,,,,,,,
"""물론 "," 그렇 ㄹ 때 조교 님 항상 뒤 에 계시 니까 질문 하 면 훨씬 수월 하 아 지 어요""",,,,,,,,,,,,,,
교수 님 께서 도 뒤 에 오 시 어서 애 들 질문 받 아주 시 길 ㄴ 하 시 는데 거의 맨 뒤 에 앉 은 것 면 그냥 조교 님 께 여 쭈  것 이 훨 씬 빠르 ㅁ,,,,,,,,,,,,,,
무슨 내용 이 ㄴ지 진짜 한 4 번 은 다시 들 었 던 것 같 다,,,,,,,,,,,,,,
그래도 멀 ㄴ 가 그래픽 이 결과 로 나오 니 것 좀 재미있 는 것 같 기 도 ..,,,,,,,,,,,,,,
설명 이 하 ㄴ 번 에 알아듣 기 힘들 었 지만 그럭저럭 괜찮 았 습니다,,,,,,,,,,,,,,
전체적 으로 무난 하 ㄴ 수업 이 고 목소리 가 살짝 졸리 시 기 는 한데 배우 는 것 이 많 은 수업,,,,,,,,,,,,,,
목소리 많이 졸리 심,,,,,,,,,,,,,,
강의 는 괜찮 은데 목소리 가 나긋 하 시 고 삼성 에서 일 하 시 던 때 이야기 랑 자율 주행 자동차 만들 는 이야기 를 자주 하 시 어 요 숙제 는 하 ㄴ 학기 에 두 번 받 았 는데 1 회 차 는 쉽 었 고 2 회 차 는 못하 ㄴ 애 들 이 많 았 네요,,,,,,,,,,,,,,
HTML + CSS + JAVASCRIPTJ QUARY 이렇게 하 는데  자체 가 개념 자체 를 배우 기 에 는 그리 깊 은 내용 이 아니 다,,,,,,,,,,,,,,
교수 님 자체 는 착하 시 ㄴ 분 이 ㄴ데 수업 이 진짜 1 도 안착 하 니까 그 부분 은 각오 하고 듣 으시 시 어야 하 ㅁ,,,,,,,,,,,,,,
숙제 개인 프로젝트 시험 어느 하나 쉽 ㄴ 것 없이 시간 을 엄청 쏟 아 붓 어 야 하 ㅁ,,,,,,,,,,,,,,
친절 하고 애 들 다 자 ㄹ 때 도 수업 열심히 하 시 ㅁ,,,,,,,,,,,,,,
수업 을 열정적 으로 해주시 고 학생 들 을 걱정 하 아 주 시 ㅁ,,,,,,,,,,,,,,
"""일주일 에 두 번의 수업 중 한 번 은 이론 수업 "," 한 번 은 실습 수업 이 ㅂ니다""",,,,,,,,,,,,,,
중간 기말 시험 두 번 보 고 이론 수업 이랑 실습 수업 있 었 는데 실습 은 거의 조교 가 진행 하 았 고 시험 난이도 는 적당 하 았 음,,,,,,,,,,,,,,
열정 도 많 으시 고 교수 님 도 참 좋 음,,,,,,,,,,,,,,
"""교수 님 도 원래 1 학년 안 가르치 셨 는데 올라오 는 애 들 이 다 들 씨 언어 포기 하고 오 니까 안 되 겠 다고 직접 가르치 겠 다며 1 학년 수업 하 시 게 되 ㄴ 것 이 ㄴ데 "," 사실 교수 님 이 처음 부터 자기 수업 빡 세 ㄹ 테 니까 정정 기간 에 다른 반 가 라고 가 라고 하 시 ㅁ""",,,,,,,,,,,,,,
"""그런데 중간 때 네트워크 문제 로 시험 이 잠깐 끊기 었 다가 진행 되 었 는데 누구 이 ㄴ가 항의 하 ㄴ 것 이 ㄴ지 무엇 이 ㄴ지 다음 강의 시간 에 갑자기 시험 을 다음 주 에 또 보 겠 다며 ", ," 겨우 시험 두 번 으로 너희 를 평가 하 는 것 은 좀 아니 지 않 니""",,,,,,,,,,,,,,
열심히 가르치 어 주 시 려고 노력 하 시 는 것 이 눈 에 보이 ㄴ다,,,,,,,,,,,,,,
쉽 게 말 하 자면 총합 시험 은 7 번 정도 보 시 면서 진도 는 무조건 다 하 아야 하 며 기말 의 경우 시험 범위 가 처음 부터 끝 까지 이 다,,,,,,,,,,,,,,
.... 절대로 학생 들 의 편의 를 봐주 시 려고 하 지 않 는다,,,,,,,,,,,,,,
머신 러닝 처음 가르치 시 고 처음 배우 는 수업 이 라 자기 가 공부 열심히 알 ㄴ 하 면 못 따라가 ㅂ니다,,,,,,,,,,,,,,
교수 님 은 좋 으시 니 ....... 3 점 드리 겠 습니다,,,,,,,,,,,,,,
그저 그럼 수업 빠지 어도 별로 타격 은 없 는데 C 를 하 ㄴ 번 도 접하 아 본 적 없 는 사람 이 면 중간 이후 에 빠지 면 그냥 망 햇 다고 생각 하셈 설명 잘 하 어 주 고 일반적 이 ㄴ 책 에서 배우 지 못하 는 것 을 알리 어 주 ㅁ,,,,,,,,,,,,,,
빡 쎄 길 ㄴ 하 ㄴ데 수업 의 질 이 개 좋 기 는 하 ㅁ,,,,,,,,,,,,,,
착하 기 는 한데 융통 성 전혀 없 음,,,,,,,,,,,,,,
개강 하 ㄴ 날 레포트 5 장 두 번 째 나 ㄹ 흐름도 작성 숙제 를 내주 ㄴ 후 교수 의 한마디 “ 다음 주 월요일 부터 는 마음 의 준비 를 하 고 오 시 어요,,,,,,,,,,,,,,
컴 학도 아니 ㄴ데 진도 가 무지 하 게 빠르 고 배우 어 본 적 도 없 는 C 언어 를 빠르 게 가르치 시 ㅂ니다,,,,,,,,,,,,,,
진도 다 들 빠르 다고 ㄴ 하 는데 매번 하 ㄴ 단원 씩 거의 딱 맞추 어서 나가 니까 깔끔 하 아서 좋 기 는 하 았 음,,,,,,,,,,,,,,
교수 가 살짝 씩 하 아 주 ㄴ 강의 를 들 어 보 면 이론 이 깊 은 강의 를 하 어 주 면 참 좋 을 것 같 은 데 하필 윈도우 프로그래밍 이 라 OUT,,,,,,,,,,,,,,
소프트 로 이 강의 가 뜨 어 넘기 어 지 ㄴ 만큼 옛날 의 것 이 기 ㄴ 하 다,,,,,,,,,,,,,,
차라리 씨 샵 과목 을 개설 하 아 주 시 어요,,,,,,,,,,,,,,
5 점 주 는 애 들 수업 알 ㄴ 듣 은 듯 어떻하 게 챕터 하나 를 5 분 만 에 나가 는데 5 점 주 지 ..,,,,,,,,,,,,,,
이 것 5 점 주 는 애 들 은 무엇 ..,,,,,,,,,,,,,,
"""수업 은 진짜 날 강 에다가 PPT 읽 어 주 기 끝 "," 실습 때 ㄴ 교수 가 코빼기 도 안 비추 ㅁ""",,,,,,,,,,,,,,
이 딴 질 낮 은 수업 5 점 주 는 애 들 은 생각 이 있 냐 ..,,,,,,,,,,,,,,
그럼 에 도 불구 하고 교수 님 은 호감 형 이 심,,,,,,,,,,,,,,
교수 님 의 강의 스타일 은 그야말로 폭주 기관차 이 ㄴ데 PPT 자료 를 10 초 에 한 장 씩 넘기 ㄹ 정도 로 속도 가 빠르 고 엄청나 게 방대 하 ㄴ 양 을 다루 며 이해 여부 와 관계 없이 최고 속도 로 달려가 니 따라가 려면 별도 의 공부 가 필요 하 나 윈도우 자체 가 C + + 기반 이 다,,,,,,,,,,,,,,
보 니 깊 은 이론적 내 용 은 등장 하 지 않 아 어느 정도 수업 방식 에 이해 가 가 는 부분,,,,,,,,,,,,,,
책 이 친절 하 아서 C + + 을 모르 아도 실습 예제 를 구현 하 는 것 이 가능 하 다,,,,,,,,,,,,,,
여담 으로 강의 속도 가 워낙 빠르 아서 말씀 하 시 는 교수 님 본인 도 가끔 삑 사리 가 날 ㄴ다,,,,,,,,,,,,,,
"""일단 시험 은 중간 ", 기말 ," 실습 보 는데 시험 난이도 는 다 전체적 으로 쉽 었 음""",,,,,,,,,,,,,,
사실 시간 이 부족 하 아서 그렇지 시간 5 분 씩 만 더 주 었 으면 원점수 100 일 터 이 ㄴ데 시간 이 부족 하 아서 실수 생기 어서 깎이 ㄴ 정도 ..,,,,,,,,,,,,,,
교수 님 착하 ㄴ데 ..,,,,,,,,,,,,,,
진짜 별 1 점 주 기 도 아깝 ㄴ 교수 님 이 었 음,,,,,,,,,,,,,,
출 결 열심히 하 고 시험 0 점 이 ㄴ 것 하나 도 없 는데 F 주심,,,,,,,,,,,,,,
니 는 교수 니까 당연히 쉽 겠 지,,,,,,,,,,,,,,
설명도 완벽 하 게 하 아 주 시 ㅂ니다,,,,,,,,,,,,,,
빨간색 머리 방울 로 머리 묶 어 주 고 시 펑,,,,,,,,,,,,,,
이정진 교수 님 수업 에 열정 이 넘치 시 고 학생 들 의 숙제 를 하 ㄴ 명 한 명 살피 시 는 좋 은 교수 님 이 시 ㅂ니다,,,,,,,,,,,,,,
물론 통계 분야 저명 하 시 ㄴ 교수 님 이 라 더 알리 어 주 고 싶 으시 ㄴ 것 은 알 겠 는데 파릇 파릇 하 ㄴ 새내기 들 이 하나 둘 씩 노화 되 는 것 이 보이 ㅁ,,,,,,,,,,,,,,
"""리얼 꼰대 OF 꼰대 답 이 없 수 "," .. 대박 중 박 소 박명박 인정 하 는 각 산기슭 이 인정 하 는 바이 고요""",,,,,,,,,,,,,,
"""자기 가 잘 하 ㄴ다는 것 에 심취 하 아서 강의 도 못 알아듣 게 강의 하고 "," 숙제 는 학습 진도 나 학생 들 의 수준 은 전혀 고려 하 지 않 습니다""",,,,,,,,,,,,,,
제발 다음 학기 때 는 저 같 은 피해자 가 없 기 ㄹ 바라 며 이 강의 평가 를 보신 분 은 제발 제발 제발 이 사람 강의 듣 지 말 으시 어요,,,,,,,,,,,,,,
..... 어렵 어 요 어렵 ㄴ 만큼 잘 따라가 서 나 의 것 으로 만들 면 도움 은 되 지만 그러 기 힘들 ㅂ니다,,,,,,,,,,,,,,
저 도 좋 은 성적 은 못 받 고 그냥 알 ㄴ 고 가 ㄹ 말 ㄴ 하 ㅁ,,,,,,,,,,,,,,
다른 것 은 모르 겠 고 학점 잘 주 시 ㄴ다는 것 이 최고 장점,,,,,,,,,,,,,,
수업 때 가르치 어 주 는 것 없 다고 투덜대 는 것 은 떠먹 여주 는 방식 의 수업 에 익숙 하 지 어서 나타나 는 반응 이 라고 생각,,,,,,,,,,,,,,
수강 신청 하 ㄹ 때 다른 교수 님 이 계시 었 는데 그분 이 진짜 별로 라 이 교수 님 것 들 ㄹ 음 그래도 하 다가 모르 는 것 있 으면 친절 하 게 알리 어 주 시 고 피드백 이 좀 빠르 ㄴ 편 이 라 좋 음,,,,,,,,,,,,,,
강의 중 하 았 던 예제 로 시험 문제 를 내 는 것 은 굉장히 좋 으나 성적 평가 를 절대평가 로 하 ㅁ,,,,,,,,,,,,,,
교수 님 이 말씀 이 어눌 하 시 고 귀 가 좀 어 두 우심 그래도 저 는 정공 친구 말 과 비교 하 아서 전정 공 수업 과 비교 하 면 나 은 듯 하 다,,,,,,,,,,,,,,
우선 C + + 문법 은 다 가르치 어 주 시 고 숙제 도 지금 생각하 아 보 면 자료구조 공부 하 ㄹ 때 은 근 도움 이 많이 되 는 것 같 다,,,,,,,,,,,,,,
어 쨌  수업 은 엄청 추천 하 ㄹ 정도 는 아니 지만 그냥 듣 을 만 하 고 수업 이랑 숙제 예제 만 잘 보 면 학점 은 잘 딸 수 있 다,,,,,,,,,,,,,,
교수 님 이 무엇 ㄴ가 되게 내 어 성적 이 거나 소심 하 ㄴ 것 같 다,,,,,,,,,,,,,,
항상 느끼 지만 이 과목 이름 이 왜 고급 프로그래밍 이 ㄴ지 모르 겠 음,,,,,,,,,,,,,,
진짜 인생 은 운 빨 이 라는 것 을 뼈저리 게 느끼 게 하 아 주 시 ㄴ 분,,,,,,,,,,,,,,
말씀 을 심각 하 게 못하 심 ... 엄청 답답 하 ㅁ,,,,,,,,,,,,,,
시험문제 는 누구 나 대부분 풀 기 는 푸 는 데 채점 기준 에 따르 아 점수 를 반영해 풀 었 다,,,,,,,,,,,,,,
수업 참여 중요 하 다고 계속 말씀 하 시 는데 발표 안 하 어 도 시험 말 ㄴ 잘 보 면 특히 기말 학점 잘 나오 ㅂ니다,,,,,,,,,,,,,,
자꾸 참여 점수 중요 하 다고 수업 시간 에 발표 시 켜 는 것 하 라고 하 는데 본인 은 발표 단 한 번 도 안 하 았 는데 성적 잘 나오 ㄴ 것 보 면 그냥 시험 잘 보 면 되 ㅁ,,,,,,,,,,,,,,
에 도 불구 하고 학습 이 거의 되 지 않 는 강의 력 을 보이 어 주심,,,,,,,,,,,,,,
"""밑 에 별점 2 개 이상 줄 ㄴ 사람 무엇 이 ㄹ까 ..... 김밥 은 음 .... 정성 들이 어서 싸오 시 ㄴ 점 은 감사 하 지만 ", , , , 훔 , , , , ,"""",,,,,,,,,,,,,,
찍히 면 노답 열심히 가르치 어 주 는 것 같 기 는 한데 수업 내용 은 호불호 갈리 거나 약간 재미없 음,,,,,,,,,,,,,,
시험 문제 는 찝  것 에서 만 나오 아 요 근데 달달 외우 어야 하 ㅂ니다,,,,,,,,,,,,,,
"""많 은 것 을 알리 어 주 우 실리 어 하 는 것 같 기 는 한데 ", , ," 그 욕심 이 과 하 시 ㅁ""",,,,,,,,,,,,,,
결국 성적 받 으려고 강의 듣 는 것 이 ㄴ데 .. 성적 처리 기준 매우 모호 하 ㅁ,,,,,,,,,,,,,,
별 하나 도 많이 후하 게 주 ㄴ 것 같 다,,,,,,,,,,,,,,
이 교수 님 의 이름 을 보 면 피하 시 어요,,,,,,,,,,,,,,
교수 님 이 라고 부르기 도 뭐 하 ㄹ 정도 로 최악 이 었 습니다,,,,,,,,,,,,,,
진짜 똥 강 수업 도 구리 고 숙제 는 오 지 게 많 고 인성 도 별로 이 ㄴ 듯,,,,,,,,,,,,,,
이 교수 님 특징 이 ㄴ데 출석 을 안 부르 시 ㄴ다,,,,,,,,,,,,,,
교수 님 이 시험 은 쉽 지 않 았 냐며 종강 하 아도 인공지능 관심 가지 고 공부 하 라고 광역 도발 것 시 ㄴ다,,,,,,,,,,,,,,
교수 어떻하 게 되 었 는지 의심 스럽 ㄹ 정도 .. 숙제 도 많 고 깐깐 하고 .. 강의 를 잘하 면 숙제 도 제대로 하 겠 지 .. 근데 강의 도 못하 는데 숙제 는 완벽 을 요구 하 ㅁ,,,,,,,,,,,,,,
강의 력 이 뛰어나 지 는 않 으나 설명 을 자세히 하 아 주 시 ㄴ 다 문제 수 가 많 고 따지 어 보 ㄹ 것 이 많 아 시간 이 부족 하 ㄹ 수 있 다,,,,,,,,,,,,,,
왜 이번 학기 에 배우 는 지 이 하 아 안 가 는 과목 .. 이번 학기 는 교수 님 이 강의 를 올리 어 주 어서 수월 하 았 다 결과 를 다 알 고 있 다면 중요 하 ㄴ 점 이 명확 하 아 공부 하 기 쉽 다는 것 이 장점 결과 를 알 는 것 이 어렵 다는 것 이 단점 참고 로 시험 문제 에 시약 의 풀 네임 이나 분자 구조 그리 라는 문제 를 출제 하 시 었 음,,,,,,,,,,,,,,
"""일단 "," 거의 조 별 발표 을 대략 56 번 정도 를 하 ㅂ니다""",,,,,,,,,,,,,,
그냥 수업 듣 는 대부분 이 잘 하 아서 교수 님 의 기 대가 더 크 었 던 것 같 습니다,,,,,,,,,,,,,,
마지막 반도체 파트 는 깊이 있 는 이해 를 바탕 으로 설명 하 시 는 것 이 느끼 어 지 어서 좋 았 습니다,,,,,,,,,,,,,,
실무 에 있 던 분 이 라 이 쪽 파트 는 설명 잘 하 아 주 시 었 지만 무기 화학 의 내용 을 그다지 많이 다루 지 는 않 았 음,,,,,,,,,,,,,,
성적 은 + 로 다 채우 어 주 시 고 수업 교수 님 이 처음 나가 시 는 파트 는 애매 하 게 설명 하 아서 별로 .. 근데 반도체 부분 은 자기 파트 라 그렇 ㄴ지 잘 설명 해주시 네요,,,,,,,,,,,,,,
시험 을 안 보 아서 15 주 차 에 도 강의 가 있 으니 앞 에 결석 좀 하 시 ㄴ 분 들 은 참고 하 시 어요,,,,,,,,,,,,,,
그리고 숙제 도 기간 이 매우 길 길 ㄴ 하지만 왠 만 하 면 놓치 지 말 고 바로 하 시 기 ㄹ .... PF 라 딱히 강의 평가 하 ㄹ 것 도 없 습니다,,,,,,,,,,,,,,
PF 에 숙제 도 없 고 인터넷 강의 만 들 으면 1 학점 받 는 완전 꿀 과목 이 에요,,,,,,,,,,,,,,
강의 소개 대학 생활 을 효율적 으로 보내기 위하 아서 자기 관리 는 어떻하 게 하 고 학습 은 어떻하 게 하 아야 하 는지 방법 을 알리 어 주 는 수업 으로 사이버 강의 로 진행 되 ㄴ다,,,,,,,,,,,,,,
수업 방식 일반적 이 ㄴ 다른 사이버 강의 와 동일 하 며 숭실 사이버 대학교 에서 진행 하 는 사이버 강의 와 는 다르 게 수업 내용 을 모두 다 듣 어야 만 출석 이 인정 되 ㄴ다,,,,,,,,,,,,,,
이 라 핵심 교양 채우 ㄹ 수 있 어서 좋 았 음,,,,,,,,,,,,,,
조교 님 이 말투 가 낭낭 하 시 고 차근차근 하 시 어서 굉장히 유한 수업 에 눈 높이 도 맞추 어 주 시 ㄴ 수업,,,,,,,,,,,,,,
교수 님 도 그렇게 간섭 도 안 하 고 오 아서 얼굴 말 ㄴ 보이 어 주 셧  때문 에 조교 님 과 확 2 애 애 하 ㄴ 수업 이 이 었 음,,,,,,,,,,,,,,
교수 님 들어오 자마자 아리 가 또 살 아 있 으면 다음 주 이 보 ㅂ시다,,,,,,,,,,,,,,
하구 5 분 만 에 쿨 하 게 나가 심,,,,,,,,,,,,,,
다른 교수 님 들 은 실험 때 잘 알 ㄴ 들어오 시 는데 이희섭 교수 님 은 수업 때 들 어 오 시 어서 참관 도 해주시 고 피드백 도 하 아 주 시 어서 좋 음,,,,,,,,,,,,,,
개인적 으로 질문 하 아도 바로바로 답변 해주시 고 참 교수 님 이 ㅁ,,,,,,,,,,,,,,
겨 수 님 진짜 성격 좋 으시 ㅁ,,,,,,,,,,,,,,
비 대면 강의 라서 그렇 ㄴ지 이번 학기 애 들 성적 이 되게 안 좋 다고 하 시 었 는데 도 학점 생각 보다 잘 주 시 어서 놀라 았 음,,,,,,,,,,,,,,
"""수업 내용 이 졸리 ㄴ 것 "," 모든 실험 이 그렇듯이 1 학점 주제 에 숙제 가 4 학점 분량 이 ㄴ 것 빼 고 는 모든 것 이 짱짱 알 는 것 이 많 으시 어서 물어보 면 알 는 것 은 다 친절 하 게 대답 하 아 주 시 어요""",,,,,,,,,,,,,,
설명 을 자세 하 게 해주시 고 시험 도 코로나 사태 에 맞추 어서 그렇 ㄴ지 어렵 지 는 않 았 다,,,,,,,,,,,,,,
점수 는 저 가 받 을 만큼 받 은 것 같 아서 만족 합 ㅂ니다,,,,,,,,,,,,,,
코딩 관심 없 던 사람 이 하 면 숙제 가 되게 어렵 ㄹ 듯 그래도 잘 따라가 면 시험 도 괜찮 게 잘 보 ㄹ 수 있 고 교수 님 도 학생 들 에 관심 이 많 으시 어서 잘 따라가 면 좋 은 점수 나오 ㅁ,,,,,,,,,,,,,,
이번 학기 비 대면 이 라 시험 도 쉽 고 학점 도 잘 주 어서 조 았 음,,,,,,,,,,,,,,
교수 님 가르치 는 것 도 깔끔 하고 자료 도 많이 주심,,,,,,,,,,,,,,
질문 다 친절 하 게 받 아 주 시 고 최선 을 다 하 아서 이해 시키 기 위하 아서 설명 하 아 주 시 ㅁ,,,,,,,,,,,,,,
근데 졸리 ㅁ 눈 을 뜨 고 있 을 수 가 없 음,,,,,,,,,,,,,,
그래도 졸 아서 못 듣 은 부분 다시 여쭈 어 보 면 친절 하 게 설명 하 아 주 시 ㅁ,,,,,,,,,,,,,,
교수 님 이 착하 시 어서 잠 을 이기 지 못하 는 나 의 자신 에게 화 나 ㅁ,,,,,,,,,,,,,,
근데 뭐 안 듣 을 수 는 없 지 않 수 그냥 들 으 셈 시간 다 알 ㄴ 채우 고 빨리 끝내 주 고 교수 님 이 배려 많이 하 어 주 니까,,,,,,,,,,,,,,
그리고 채점 방식 이 후 한 편 이것 은 좋 을 수 도 나쁘 ㄹ 수 도 있 는데 아무튼 기분 은 좋 음,,,,,,,,,,,,,,
교수 님 되게 학생 들 잘 가르치 려고 하 는 성의 도 보이 시 고,,,,,,,,,,,,,,
되게 착하 십 니 다,,,,,,,,,,,,,,
무엇 보다 교수 님 이 질문 하 면 잘 알리 어 주 시 어요,,,,,,,,,,,,,,
그것 만 빼 고 교수 님 친절 하 시 고 모르 는 것 은 끝 까지 가르치 어 주 실리 어 그러니까 이 해안가 거나 모르 면 질문 하 시 어요,,,,,,,,,,,,,,
교수 님 은 천사 어떻하 게 든 가르치 어 주 시 려고 하 시 ㄴ다,,,,,,,,,,,,,,
5 점 만점 이 ㅁ,,,,,,,,,,,,,,
"""다만 "," 교수 님 이 말 하 는 것 과 실제 반영 비율 의 괴리감 이 꽤 크 었 기 때문 에 교수 님 의 말 을 의식하 지 말 고 그냥 반영 되 는 모든 것 에서 크 ㄴ 감점 없이 보 도록 하 아야 하 ㅁ""",,,,,,,,,,,,,,
"""중간 ", 기말 , 연구수업 , 숙제물 ," 출석 모두 잘 받 아야 하 ㅁ""",,,,,,,,,,,,,,
"""다른 분 들 이 이미 말씀 하 시 었 듯이 교수 님 께서 해주시 는 피드백 이 요약 위주 고 "," 비평문 에서 도 가끔 씩 과격 하 ㄴ 내용 이 보이 어서 이 아쉽 었 다""",,,,,,,,,,,,,,
"""학점 은 교수 님 이 피드백 에서 좋 은 말 해주시 고 "," 본인 이 성실 하 게 하 았 다 면 좋 게 받 는 편 이 ㄴ 것 같 다""",,,,,,,,,,,,,,
교수 님 마음 에 들 면 잘 받 을 것 이 고 마음 에 들 지 않 는다면 못 받 는 것 이 ㅁ,,,,,,,,,,,,,,
한 명 씩 자세 하 게 피드백 해주시 는데 .. 뭐 랄까 소설 내용 정리 만 자세 하 게 하 아 주 시 어서 많이 아쉽 었 음,,,,,,,,,,,,,,
근데 뭐 실시간 수업 이 아니 ㄴ 이상 교수 님 이 모든 비평문 에 또 피드백 을 해주시 기 어렵 다는 것 을 알 기 는 하 아요,,,,,,,,,,,,,,
"""온라인 으로 학생 들 작품 피드백 하 아 주시 느라 고생 하 시 ㄴ 것 은 자 ㄹ 알 지만 "," 딱히 유익 하 ㄴ 정보 를 담 으시 ㄴ 것 같 다는 생각 은 들 지 않 았 습니다""",,,,,,,,,,,,,,
조 별 로 앉히 는 이유 를 알 수 없 으며 대다수 의 학생 들 이 휴대폰 을 하 거나 딴 짓 을 하 는 분 의 기,,,,,,,,,,,,,,
좋 은 수업 분위기 를 조성해 것 도 교수 의 역량 이 ㄹ 터 이 ㄴ데,,,,,,,,,,,,,,
매번 수업 시 간 조절 하 아 실패 하 았 고 교수 님 의 평가 또한 들쭉날쭉 하 아 제대로 되 ㄴ 피드백 을 받 기 어렵 었 음,,,,,,,,,,,,,,
"""합평 에 대하 ㄴ 근본적 이 ㄴ 의미 도 "," 동기 들 선배 들 간 의 작품 피드백 도 모두 놓치 게 되 는 수업""",,,,,,,,,,,,,,
필자 는 합평 에서 별 소리 다 들 었 지만 교수 님 이 작품 을 좋 게 보 셨 는지 학점 이 생각 보다 높 아 당황 하 ㅁ,,,,,,,,,,,,,,
조 별 합평 끝나 고 교수 님 코멘트 에서 좋 은 얘기 나오 았 다,,,,,,,,,,,,,,
박상욱 교수 님 은 갓 갓 갓 으로 불리 울 정도 로 잘 가르치 심,,,,,,,,,,,,,,
수업 개 못하 고 지루 하고 전달력 적 고 시험 도 완전 어렵 게 내 고 무엇 보다 같 은 톤 으로 수업 하 는데 미침 듯이 지루 하고 이해도 안 가 고 졸리 어 뒤지 겠 음,,,,,,,,,,,,,,
숙제 도 없 고 시험 의 질 도 좋 습니다,,,,,,,,,,,,,,
"""그나마 단점 은 행정 항 부 학생 들 모두 공부 를 열심히 하 는 편 이 고 "," 중간 성적 에 대하 ㄴ 피드백 이 없 어 성적 을 예측 하 기 어렵 다는 점 뿐 이 ㅂ니다""",,,,,,,,,,,,,,
교수 님 감사 하 ㅂ니다,,,,,,,,,,,,,,
교수 님 강의 가 매우 재미있 고 흥미 로 워 서 강의 내내 지루 하 지 ㄴ 않 을 것 이 에요,,,,,,,,,,,,,,
원론 이 라 그렇 ㄴ지 전반적 으로 다루 어 주 시 는데 잘 들 어 두 는 것 이 도움 이 되 ㄹ 것 같 음,,,,,,,,,,,,,,
숙제 가 좀 많이 어렵 기 는 하 았 는데 .. 약간 꼼꼼 하 게 채점 하 시 는 듯,,,,,,,,,,,,,,
확실히 젊은 분 이 시 어서 그렇 ㄴ지 통하 는 부분 도 있 고 가끔 씩 유머 아니 ㄴ 유머 도 날리 심,,,,,,,,,,,,,,
근데 이 수업 에 다른 정책 수업 을 선수 강하 ㄴ 학생 들 몇 명 이 들어오 았 고 거기 에 애 들 다 열심히 하 아서 점수 따 기 는 상당히 까다롭 ㄴ 것 같 아요,,,,,,,,,,,,,,
.. 시험 은 매우 쉽 어서 다 잘 봄,,,,,,,,,,,,,,
점수 는 매우 따 기 힘들 ㄴ 수업 이 라 다시 들 으라고 하 면 알 ㄴ 들 어 요,,,,,,,,,,,,,,
"""보 니 "," 진도 는 꽤 빨리 나가 는 편입 ㅂ니다""",,,,,,,,,,,,,,
수업 을 듣 는 하 ㄴ 학기 동안 외부적 이 ㄴ 활동 또한 되게 많 았 는데 기업가 콘서트 나 창업 캠프 는 사랑 이 이 었 습니다,,,,,,,,,,,,,,
에 있 어 어려움 이 있 었 지만 다방면 에서 유능 하 시 ㄴ 교수 님 과 창업 을 시도 해보 시 거나 계속 생각하 아 오 시 던 분 들 이 조원 에 있 어서 많 은 도움 을 받 았 습니다,,,,,,,,,,,,,,
3 시 간 수업 이 라는 설명 과 는 달리 3 시간 을 꽉 채우 어서 수업 하 아 본 적 은 없 는 것 같 고 수업 시간 에 틈틈이 쉬 는 시간 도 많이 주 시 었 고 루즈 하 시 다며 음료수 도 자주 사주 시 었 습니다,,,,,,,,,,,,,,
창업 에 관심 있 으시 ㄴ 분 들 은 꼭 한 번 쯤 은 수강 하 시 어도 좋 은 강의 인 거 같 습니 당,,,,,,,,,,,,,,
조금 이 라도 어렵 거나 이 해안가 는 부분 은 몇 번 이 고 설명 하 아 주 시 고 어떤 질문 을 하 어 도 진짜 정성 스럽 게 답변 하 아 주 시 ㅁ,,,,,,,,,,,,,,
이 과목 을 이 교수 님 께 배우 었 다는 것 은 크 ㄴ 행운 이 라고 생각 하 ㅁ,,,,,,,,,,,,,,
""".. 내내 웃 으면서 말 하 고 "," 못 따르 아 오 ㄹ까 보 아 천천히 말하 아 주 고 그전 에 계시 었 던 외국인 교수 님 이 가 시 고 이 교수 님 이 오 시 ㄴ 것 을 축복 으로 여기 어 요""",,,,,,,,,,,,,,
"""학생 들 눈높이 에 맞추 어서 설명 하 아 주 시 고 "," 항상 배려 가 넘치 심""",,,,,,,,,,,,,,
"""그냥 매너 둥이 ..... 수업 도 항상 열심히 준비 하 아 오 시 어서 알차 고 "," 모든 면 에서 학생 들 에게 맞추 어 주 려고 최대한 노력 하 시 ㅁ""",,,,,,,,,,,,,,
"""수업 이 영어 로 진행 되 어서 어렵 더라도 노력 하 면 되 는 수업 이 고 "," 스트레스 안 받 고 하 ㄴ 학기 를 이 교수 님 만나 는 행복 으로 다니 ㄴ다 .... 그냥 한 마디 로 인생 교수 ........""",,,,,,,,,,,,,,
차근차근 잘 가르 켜 주심,,,,,,,,,,,,,,
시험 도 부담 없 고 전체적 으로 학생 들 을 엄청 배려 하 아 주 시 ㄴ다,,,,,,,,,,,,,,
교수 님 은 좋 으시 ㄴ데 시험 문제 방대하 ...,,,,,,,,,,,,,,
수업 은 최대한 이해 하 기 쉽 게 진행 하 시 었 고 1 학기 보다 숙제 는 작 었 던 것 같 습니다,,,,,,,,,,,,,,
지루 하 아서 수업 은 진짜 듣기 힘들 ㄴ 데 에 내용 은 되게 교양 답 은 과목 이 었 어요,,,,,,,,,,,,,,
교수 님 착하 시 지만 뭘 배우 는 지 모르 겠 음,,,,,,,,,,,,,,
