뭐 가 5 점 짜리 강의 라는 것 이 ㄴ지 ..  자체 만 평가 하 ㄴ다면 그렇 ㄹ 수 도 있 겠 지만 여기 가 강의 력 만 평가 하 아서 점수 매기 는 곳 은 아니 지 않 아요,,,,,,,,,,,,,,
여 트 ㄴ 이 수업 도 왜 배우 는 지 는 모르 겠 는 수업 이 ㅁ,,,,,,,,,,,,,,
"""강의 를 통하 아 얻 어 가 는 것 은 잘 모르 겠 으나 "," 3 학점 전공 을 편하 게 듣 을 수 있 어 행복 하 았 다 .............""",,,,,,,,,,,,,,
출석 은 부르 ㄹ 때 있 고 안 부르 ㄹ 때 있 는데 3 분 의 2 이상 안 하 면 F 주 는 것 에 만 해당 되 고 점수 에 는 출 튀 랑 대출 많 아서 반영 안 하 시 려고 하 ㅁ,,,,,,,,,,,,,,
성적 이 중요 하 ㄴ 것 이 아니 고 교육 과 공부 란 무엇 이 ㄴ가 에 대하 어 다시 생각하 아 보 는 좋 은 과목 이 ㅂ니다,,,,,,,,,,,,,,
코딩 잘하 면 최고 의 꿀 과 목,,,,,,,,,,,,,,
"""잦 은 휴강 "," 쉽 ㄴ 문제 등등 으로 인하 아 제대로 배우 ㄴ 것 같 지 않 아 아쉽 었 습니다""",,,,,,,,,,,,,,
"""많 다고 이야기 하 는데 "," 코딩 을 안 하 아 도 기본 이 되 어야 하 ㄹ 알고리즘 과목 을 이렇게 강의 하 ㄴ다는 것 을 믿 을 수 가 없 음""",,,,,,,,,,,,,,
절대 수업 을 잘하 는 것 이 아니 ㅁ,,,,,,,,,,,,,,
4 만 원 주 고 2 학점 과 프리미어 자격증 을 얻 을 수 있 는 강의 이 다,,,,,,,,,,,,,,
수업 에서 얻 어 가 는 것 도 많 지만 수강 생 이 별로 없 고,,,,,,,,,,,,,,
온오 프 라인 이 라 A 의 비율 이 높 앗 으니 망정 이 지 ... 스트레스 최고 조 엿 던 과목,,,,,,,,,,,,,,
마냥 미치 ㄴ 경쟁 이 일어나 서 다 들 열심히 하 고 어디 하나 못하 는 팀 이 없 음,,,,,,,,,,,,,,
그래서 종강 후 평가 기준 및 방식 에 대하 ㄴ 꽤 많 은 논란 이 있 었 고 평가 에 수긍 하 지 못하 는 학생 들 이 많 았 음,,,,,,,,,,,,,,
무난 하 ㄴ 수업 같 으나 가장 경쟁 이 심하 고 인터 션 디자인 수업 과 더불 어 학기 말 에 가장 많 은 시간 을 할애 하 아야 하 는 수업 임 주말 은 없 다고 보 면 되 ㅁ,,,,,,,,,,,,,,
그러나 그 무엇 보다 고 중요 하 ㄴ 것 은 좋 은 팀원 을 만나 는 것 이 ㅁ,,,,,,,,,,,,,,
한 학기 동안 고통 받 았 고 부모 님 이 주 시 ㄴ 등록금 이 아깝 었 다,,,,,,,,,,,,,,
기본적 으로 ' 배우 겠 다고 ' 온 사람 들 을 욕하 고 까 면서 자기 지식 을 늘어놓 기 에 ,,,,,,,,,,,,,,
"""학생 은 교수 의 욕 받이 가 아니 며 "," 엄연히 잘 모르 는 부분 을 배우 러 온 사람 들 이 라는 것 을 모르 나 봄""",,,,,,,,,,,,,,
' 하 는 채 로 학기 의 절반 이 지나 버리 어서 더 많 은 것 을 습득 하 지 못하 아 아쉽 ㄹ 따름 이 다,,,,,,,,,,,,,,
배우 는 것 꽤 유익 하고 교수 님 도 나쁘 ㄴ 사람 은 아니 ㄴ데 개 지루 하 아요,,,,,,,,,,,,,,
아직 성적 이 나오 지 않 아서 성적 면 이 대하 아서 ㄴ 자 ㄹ 모르 겠 지만 많 은 것 을 배우 어 가 ㄹ 수 있 었 습니다,,,,,,,,,,,,,,
교수 님 말 로 는 수업 참여 도 에 따라서 학점 비율 을 매 학기 다르 게 주 ㄴ다는데 꽉꽉 채우 어서 주 는 것 같 지 는 않 다,,,,,,,,,,,,,,
개인적 으로 배우 ㄹ 점 이 많 고 설명도 핵심 만 전달 하 아 주 시 어서 좋 았 음,,,,,,,,,,,,,,
"""다만 수업 에 는 문제 가 있 는 듯 "," 학부 생 때 암기 로 공부 하 시 어서 그렇 ㄴ지 저희 에게 도 닥치 고 외우 는 것 이 몇 개 있 습니다""",,,,,,,,,,,,,,
 좋 아요 시험 도 뭐 굳이 흠잡 을 것 은 없 는 것 같 고 상당히 만족 스럽 었 던 강의 중 하나,,,,,,,,,,,,,,
수업 이 빨 르 고 내용 이 너무 마 늘 ㅁ,,,,,,,,,,,,,,
나 못 가르치 시 ㄴ 다 .... 왜 강의 평가 가 없 는 것 이 지 ... 노 이해 .. 약간 강의 평가 성역 이 되 ㄴ 것 같 은 느낌 이 ㄴ데 솔직히 넘나 도 못 가르치 시 는 것 맞 지 않 아 .. 솔직히 말 하 면 넘나 스레  같 은 강의 .. 외국물 들 시 고 오 시 어서 멘탈 갑 이 신건 지 .. 욕 좀 들 시 어야 정신 차리 시 ㄹ 터 이 ㄴ데 ... 본인 이 이 과목 제대로 알 고 있 는지 의문 이 감 ... 참고 로 본인 은 학점 잘 받 음,,,,,,,,,,,,,,
수업 내용 은 이 하 아 가 아 하나 도 안 되 ㄴ다,,,,,,,,,,,,,,
지금 은 교수 님 이 안 가르치 지만 이후 에 어떻하 게 되 ㄹ지 는 아무 도 모르 니 ..,,,,,,,,,,,,,,
팀 프로젝트 은 별로 지만 조원 들 잘 만나 면 좋 아 여 시험 없 고 절대평가 방식 이 어서 A 대 의 점수 못 받 을 리가 없 습니다,,,,,,,,,,,,,,
찬양 하 아라 갓 인수 좋 아 여 만약 조인수 교수 님 이 가르치 는 수업 이 있 다면 무조건 그것 ㄹ 듣 으시 기 ㄹ .. 물론 졸리 기 는 하지만 학점 은 잘 채우 어 주심 근데 처 대단 점 이 졸리 ㄴ 것 이 ㅁ,,,,,,,,,,,,,,
많이 배우 고 싶 다면 뭐 ... 딱히 추천 은 안 하 ㅁ,,,,,,,,,,,,,,
비율 꽉 꽉 챙겨주 시 고 수업 시간 준비물 사리 나가 아도 뭐 라 안 그러 시 고 먹 을 것 사 들 고 가 도 되 ㅁ,,,,,,,,,,,,,,
시험 은 없 고 절대평가 라 열심히 하 면 학점 잘 받 아 가 ㄹ 수 있 음,,,,,,,,,,,,,,
대신 그렇 기 때문 에 전공 지식 이 머릿속 에 가장 기억 이 잘 남 은 수업 이 었 다,,,,,,,,,,,,,,
이번 학기 제일 하 ㄹ 것 이 많 았 던 수업 .. 하지만 그만큼 성적 잘 주 시 어서 꿀 수업 교수 님 이 좋 으시 ㄴ 분,,,,,,,,,,,,,,
나 만 좋 았 나 .... 팀 프로젝트 이 진짜 많 기 는 한데 절대평가 라 팀 프로젝트 하 아도 다 같이 열심히 하 는 분위기 이 었 고 기여 도 평가 도 있 어서 억울 하 ㄹ 일 이 타 아 강의 에 비하 아 현저히 적 음,,,,,,,,,,,,,,
다행 이 ㄴ 것 은 절대평가 라는 점 그냥 하 아야 하 ㄹ 일 열심히 하 시 고 기말 도 쓰레기 처럼 보 지 ㄴ 않 는 이상 평균 는 나오 ㄹ 것 에 요 근데 그래서 그런 가 비율 은 + 0,,,,,,,,,,,,,,
그냥 그리하 었 고 이것 은 30 학점 같 은 3 학점 임 글 고 생각 보다 학점 짜 게 주 ㅁ,,,,,,,,,,,,,,
밑 에 분 공감 수업 뭐 재미있 기 는 한데 6 학점 짜리 수업 이 면 또 듣 을 게요,,,,,,,,,,,,,,
프로젝트 점수 똥 이 ㄴ데 A 0 아래 글 보 면 아부 떨 ㄴ다는 말 이 있 는데 우리 는 그런 상황 이 없 었 음,,,,,,,,,,,,,,
솔직히 팀 잘 만나 면 학점 잘 받 는 것 은 사실 이 ㄴ데 교수 님 이 C + 밑 으로 성적 을 잘 안 주 려고 하 시 ㅁ,,,,,,,,,,,,,,
매주 있 는 숙제 와 발표 가 힘들 면 마음 의 준비 를 하 렴 아마 1 학기 때 아두 이 노 를 만지 어 보 지 못하 ㄴ 아이 들 은 융통 성 없 는 신세계 를 보 게 되 ㄹ 것 이 야 혼자 알 아서 공부 하 ㄹ 생각 없 으면 출 결 잘 챙기 고 버스 를 잘 타 아 기 ㄹ 바래 1 이 ㄴ 캐리 는 C + 이 라는 저주 를 받 으니 이 기적 이 ㄴ 생각 은 버리 고 도 울 생각 은 하 고 교수 님 눈 밖 에 나 면 학점 똥 망 이 다,,,,,,,,,,,,,,
솔직히 처음 에 시키 는 것 많 고 2 주 마다 발 표시 켜 어서 열 받 는데 하 란 것 만 하 면 학점 은 잘 주 고 융통 성 없 다고 느끼 어 지 ㄹ 때 많 은데 학기 끝나 면서 생각하 아 보 면 리얼 참 교수 .. 꼭 들 어 요,,,,,,,,,,,,,,
작품 하나 만들 기 까지 조원 들 과 계속 만나 고 스스로 공부 하 게 되 어서 얻 어 가 는 것 이 많 음,,,,,,,,,,,,,,
츤 데 레 교수 님 .... 플젝  힘들 ㄴ 점도 많 고 모르 는 부분 도 많 은데 하나 도 안 알리 어 주 시 ㄴ다,,,,,,,,,,,,,,
계란 떨구 기 이 ㄴ 줄 알 고 가 았 는데 아두 이 노 프로젝트,,,,,,,,,,,,,,
조원 평가 가 있 기 ㄴ 한데 얼마나 반영 되 는지 는 모르 겠 음,,,,,,,,,,,,,,
조 잘 만나 면 꿀 이 고 잘못 만나 면 핵 암 임 족보 있 으면 개 꾸 ㄹ,,,,,,,,,,,,,,
그냥 90 정도 는 똑같 은 내용 에 똑같 은 시험 이 고 심지어 숙제 도 똑같 은 것 라서 그냥 출석 열심히 하 고 데이터 통신 열심히 듣 었 으면 시험 준비 도 별로 안 하 어 도 그냥 A 정도 는 나오 아요,,,,,,,,,,,,,,
재미 도 없 고 배우 ㄴ 것 도 없 고 남 는 것 이 없 는 수업,,,,,,,,,,,,,,
초반 에 는 계속 영상 만 보여주 고 중간 때 강의 평가 가 안 좋 게 나오 았 는지 그 후 로 영상 양은 줄 어 듣 었 는데 뭘 가르치 는지 하나 도 모르 겠 음,,,,,,,,,,,,,,
자괴감 들 는 수업 .. 배워가 는 것 없 음,,,,,,,,,,,,,,
학점 따 기 는 매우 좋 은 강의 이나 배우 는 것 은 증말 없 다,,,,,,,,,,,,,,
기말 은 발표 주제 중 하나 쓰 는 것 이 ㄴ데 전날 준비 하 아서 앞뒤 꽉 꽉 채우 어서 쓰 ㅁ,,,,,,,,,,,,,,
강의 15 분 일찍 끝내 주 고 수업 하나 도 알 ㄴ 들 어도 되 는 것 은 개 꿀 이 ㅁ,,,,,,,,,,,,,,
세계 문화 예술 같 은 것 배우 ㄹ 생각 으로 듣 으시 면,,,,,,,,,,,,,,
만점자 많 을 듯 기말 은 2 개 의 주차 에 해당 하 는 수업 내용 을 비교 하 는 것 을 쓰 라고 하 ㅁ,,,,,,,,,,,,,,
수업 듣 는 내내 그림 을 그리고 프로세싱 을 하 며 나 가 예술대학 에 오 았 는지 의문 이 들 게 하 아 주 ㄴ다,,,,,,,,,,,,,,
딱히 배워가 는 것 도 없 는 것 같 고 ... 대신 학점 은 진짜 잘 주 시 ㄴ다,,,,,,,,,,,,,,
다른 전공 에 투자 하 는 시간 보다 훨씬 적 고 학점 도 잘 주 시 어서 이 정도 면 대 혜자 이 ㅂ니다,,,,,,,,,,,,,,
영어 한국어 혼합 수업 이 라 A 비율 많 았 고 그림 그리 는 수업 이랑 프로세싱 수업 있 음,,,,,,,,,,,,,,
교수 님 진짜 진짜 진짜 죄송 하 지만 진짜 수업 이 1 도 의미 가 없 으니까 출 튀 를 하 든지 단체 로 딴짓 을 하 던 지 하 시 어요,,,,,,,,,,,,,,
이론 한 번 실습 한 번 씩 수업 을 진행 하 는데 이론 수업 은 이해 가 하나 도 안 가 고 숙제 폭탄 수업 이 고 실습 은 그나마 그림 을 배우 ㄴ다는 느낌 이 있 어요,,,,,,,,,,,,,,
이번 은 온라인 수업 이 어서 그렇 ㄴ지 자 잘 하 ㄴ 숙제 가 많 았 음,,,,,,,,,,,,,,
밑 에 교수 성향 영상 등 에 대하 어 얘기 많 은데 미국 영상 매체 보편적 이 ㄴ 추세 에 따라서 주로 말 하 고 대중적 이 ㄴ 작품 들 로 보이 어 주 어 딱히 사상 을 강요 하 거나 그런 것 은 안 느끼 어 지 ㅁ,,,,,,,,,,,,,,
하필 운 이 더럽 게 없 어서 공부 잘하 는 반 에 걸리 ㅁ,,,,,,,,,,,,,,
교수 님 이 가치관 강요한 하 는 평이 많 은데 글쎄요 소수자 와 약자 를 위하 ㄴ 내용 들 을 위주 로 수업 하 시 는데 이것 이 싫 을 것 까지 있 나 싶 네요,,,,,,,,,,,,,,
깊 게 배우 ㄴ 다기 보다 는 유쾌 하고 가볍 게 학점 채우 ㄴ다는 느낌 이 다,,,,,,,,,,,,,,
... 문법 같 은 것 은 별로 깎지 도 않 으시 어서 점수 괜찮 은데 키워드 하나 를 외우 냐 두 개 를 외우 냐 가 크 ㄴ 차이 가 날 는 것 같 아요,,,,,,,,,,,,,,
다 들 잘 보 아서 1 문제 가 영향 이 크 ㄴ 것 같 아요,,,,,,,,,,,,,,
영어 잘하 면 개 꾸 ㄹ 영어 못하 아도 열심히 노력 하 면 개 꾸 ㄹ,,,,,,,,,,,,,,
본인 학점 은 나쁘 지 않 지만 그렇 다고 하 아서 얻 어 가 ㄹ 것 고 많이 없 는 것 같 고 특히 기말 시험 은 진짜 의미 없 는 찍 기 문제 도 많 음,,,,,,,,,,,,,,
.. 그래도 중간 끝나 고 는 영화 세 편 보 면서 여러 토 픽 에 대하 어 공부 하 는데 진짜 교양 답 은 교양 이 었 어요,,,,,,,,,,,,,,
좋 은 점 은 진짜 딱 하 나 이 ㄴ데 시험 공부 에 대하 ㄴ 스트레스 가 0 오픈 북 이 고 공부 하 아도 안 하 아 도 어차피 모르 ㄹ 논술 형 주제가 주 어 지 ㅂ니다,,,,,,,,,,,,,,
학점 안채 어 줌 이것 이 제일 화 가 남,,,,,,,,,,,,,,
처음 으로 C + 받 았 는데 재수강 안 하 ㄹ 계획 다시 ㄴ 듣 고 싶 지 않 아서 .. 등록금 이 아까 워 지 는 수업,,,,,,,,,,,,,,
.... 숙제 내 는 수준 이 학생 에 대하 ㄴ 배려 가 없 다고 느끼 어 지 어서 1 점 빼 ㅁ,,,,,,,,,,,,,,
"""최악 의 수업 은 아니 지만 솔직히 수업 준비 부터 전달력 ", 내용 ," 다 별로 지만 학생 들 에게 주 는 수업 자료 가 본인 이 수업 하 는 자료 의 일부분 만 을 배부 하 는 점 에서 별로 이 ㅁ""",,,,,,,,,,,,,,
외우 ㄹ 것 도 많 고 공부 하 아야 되 ㄹ 것 도 많 고 플젝  있 지만,,,,,,,,,,,,,,
한마디 로 말 하 자면 학생 들 이 수강 하 고자 하 는 목적 과 시험 의 평가 기준 간 의 괴리 가 크 ㄴ 안타깝 ㄴ 강의 라고 평하 고 싶 다,,,,,,,,,,,,,,
"""개인적 으로 생각하 아 보 ㄹ 때 교수 님 또한 이 과목 을 어떻하 게 평가 하 아야 하 ㄹ지 난감 하 아서 결국 변별 을 목적 으로 하 ㄴ 듯 싶 은데 ", 차 라 시 창공 처럼 팀 프로젝트 만 으로 평가 를 하 던가 ," 아니 면 실질적 으로 필요 하 ㄴ 능력 을 요구 하 는 숙제 로 평가 를 하 던 가 하 아야 하 았 지 않 았 나 싶 다""",,,,,,,,,,,,,,
수업 은 잘 가르치 는 것 같 으면서 도 무엇 ㄴ가 마음 에 알 ㄴ 들 기 도 하 고 그럼,,,,,,,,,,,,,,
프로젝트 는 자유 주제 이 ㄴ데 소문 으로 는 괴수 들 이 존재 하 ㄴ 다 이런 얘기 를 많이 듣 었 는데 이 번 학기 에 는 그런 팀 은 없 었 던 것 같 습니다,,,,,,,,,,,,,,
또 배우 는 것 과 프로젝트 의 괴리 가 크 어서 안드로이드 조금 만 알 고 있 으면 학기 초 부터 팀 짜 서 구글 링 하 면서 하 어 도 상관없 을 것 같 습니다,,,,,,,,,,,,,,
"""굳이 GUI 에 대하 ㄴ 것 보다 는 안드로이드 프레임 워크 에 대하 ㄴ 이론적 이 ㄴ 수업 과 실습 이 진행 되 는데 "," 본인 이 자바 를 하 ㄹ 줄 알 면 이론 과 철학 을 익히 는 데 최선 을 다하 시 면 되 ㅂ니다""",,,,,,,,,,,,,,
"""프로젝트 는 자유 주 우 젠 데 "," DB 랑 네트워크 모르 아도 대충 쓸 정도 로 레퍼런스 는 많 고요""",,,,,,,,,,,,,,
어차피 코딩 으로 먹 고 사실 분 들 이 많 을 터 이 ㄴ데 자기 프로젝트 에 뭐 가 필요 하 면 어떻하 게 든 배우 어서 써먹 을 노력 만 열심히 하 면 플젝 구현 에 는 아무런 문제 없 어요,,,,,,,,,,,,,,
.. 교수 님 께서 난이도 를 지정 하 어 주 는 것 이 아니 지만 무한 경쟁 이 라고 하 시 어서 처음 듣 는 사람 도 어플 을 이미 개발 하 아 보 ㄴ 학생 들 에 난이도 에 맞추 어서 짜 야 하 ㅂ니다 객 체지 향 최지웅 교수 님 것 1 학기 때 듣 고 오 아서 듣 었 는데 교수 님 말씀 대류 자바 는 모르 아도 수업 듣 는데 지장 이 없 지만 프로젝트 하 ㄹ 때 강제 로 버스 타 아 야하 거나 나락 으로 떨어지 ㅂ니다,,,,,,,,,,,,,,
즉 안드로이드 를 배우 고 싶 어 하 는 사람 들 의 수업 이 절대 아니 고 안드로이드 개발 을 많이 하 아 오 았 던 사람 들 이 이론적 으로 다듬 기 위하 아서 듣 는 수업,,,,,,,,,,,,,,
최악 의 강의 .. 안드로이드 에 재능 이 없 는 것 은 가 수업 도 그냥 외우 는 코딩 에 불과 하고 프로젝트 는 극 혐  .. 담 부터 ㄴ 절대 알 ㄴ 들 음,,,,,,,,,,,,,,
"""", 기말 1 번 , 발 표 영상 1 번 , 출 결 은 실시간 때 는 직접 호명 을 ," 온라인 수업 은 수업 들 은 현황 으로 하 시 ㄴ 것 같 습니다""",,,,,,,,,,,,,,
배우 ㄹ 점 이 많 고 예비 교사 로서 많 은 것 을 생각하 아 보 게 되 는 수업 이 다,,,,,,,,,,,,,,
"""그렇지만 수업 이 알차 고 "," 모든 지식 을 꽉 채우 어 주 시 ㄴ다는 느낌 이 들 ㅂ니다""",,,,,,,,,,,,,,
"""학점 이 원래 후하 시 ㄴ 편 이 ㄴ지 는 자 ㄹ 모르 겠 지만 "," 중국어 실력 향상 에 는 확실히 도움 되 ㄹ 것 같 아요""",,,,,,,,,,,,,,
중국어 1 도 모르 고 시작 하 았 는데 학점 도 잘 나오 았 고 쉽 게 배우 ㄹ 수 있 었 어요,,,,,,,,,,,,,,
중국어 아예 모르 면 안 되 는 수업,,,,,,,,,,,,,,
알 는 사람 1 명 도 없 고 얘기 하 ㄹ 기회 가 없 어서 하 ㄴ 학기 동안 수업 분위기 는 어색 하 지만 조용히 공부 하고 싶 으면 들 으시 어요,,,,,,,,,,,,,,
..... 자기 번호 따 이 ㄴ 얘기 하 면서 그런 경험 없 어요,,,,,,,,,,,,,,
생각 하고 중국어 공부 하고 싶 은 사람 은 강 추 교양 으로 말 그대로 중국어 기초 를 생각하 ㄴ 다면 오산 .. 중급 실력 정도 되 는 분 이 목적 적합 하 ㄹ 듯,,,,,,,,,,,,,,
중간 1 개인 발표 1 그것 을 바탕 으로 하 ㄴ 논문 1 숙제 로 에세이 쓰기 1,,,,,,,,,,,,,,
.. 그러나 열심히 하 는 사람 들 에게 는 새롭 ㄴ 지식 의 확장 으로 인하 아 공부 가 재미있 어 질 지도 모르 겠 다,,,,,,,,,,,,,,
이 교수 님 수업 듣 어 보 ㄴ 적 있 어서 교수 님 성향 알 는 데 이 번 학기 라 학점 잘 주 고 시험 개 꿀 로 나오 ㄴ 듯,,,,,,,,,,,,,,
배우 ㄴ 것 도 많 았 고 후회 없 는 선택 이 이 었 음,,,,,,,,,,,,,,
그리고 뭘 가르치 는지 1 도 모르 겠 어요,,,,,,,,,,,,,,
10 년 만 에 가르치 ㄴ 다 는데 .. 그냥 가르치 는 것 이 없 어요,,,,,,,,,,,,,,
를 받 아서 이 ㄴ지 모르 아도 전년도 에 있 었 다던 무시 무시 하 ㄴ 프로젝트 가 없 었 다,,,,,,,,,,,,,,
"""음 저 는 디지털 공학 이 라는 과목 을 이번 학기 에 재수강 으로 듣 었 는 대 "," 하도 강의 평 에 프로젝트 가 극 혐  시험 은 그냥 혼자 공부 하 는 것 이 낫 다느니 .. 안 좋 은 평이 많 아서 제일 걱정 이 앞서 었 던 과목 이 었 는 대 비 대면 으로 진행 하 다""",,,,,,,,,,,,,,
숙제 채점 도 깐깐 하 시 고 알 는 것 도 많 으시 고 실력 도 출 중 하 시 어서 얻 어 가 ㄹ 것 이 많 으시 ㄴ 분 이 ㅂ니다,,,,,,,,,,,,,,
강의 를 잘하 던 말 던 성적 을 채우 어 주 던 말 던 다시 는 이런 인간 만나 고 싶 지 않 다 .. 시대 가 어느 때 ㄴ 대 이런 고 집 불통 막장 꼰대 가 있 는지 매주 아침 마다 싸가지 없 는 노인 네 쌍판 때 기 보 느라 고생 많 았 다,,,,,,,,,,,,,,
이해 를 못하 는 것 은 자신 이 수업 을 못하 는 것 이 아니 라 학생 들 이 노 오력 을 안 하 아 서 그렇 다는 데 처음 에 ㄴ 그 말 듣 고 아 나 의 잘못 이 구나 생각하 았 는데 갈수록 절대 아니 라는 것 을 느끼 었 다,,,,,,,,,,,,,,
올해 가장 후회 하 았 던 일 1 위 디지 공 수강 신청,,,,,,,,,,,,,,
나 가 살 면서 본 교수 중 에 가장 권위적 이 고 가장 꼰대 이 며 가장 인성 이 안 좋 은 교수,,,,,,,,,,,,,,
근데 진짜 화내 시 는 것 이 아니 라 무엇 ㄴ가 그런 것 을 뭐 하 라 질문 해라 는 ,,,,,,,,,,,,,,
전공 출 튀하 고 싶 으면 듣 으시 고,,,,,,,,,,,,,,
다시 는 절대 마주치 고 싶 지 않 은 교수 님 임 시키 는 것 개 많 고 학점 짜 게 주심,,,,,,,,,,,,,,
강의 평 왜 안 좋 은 지 모르 ㄹ 숙제 는 이 번 학기 에 ㄴ 없 었 고,,,,,,,,,,,,,,
학점 은 안 나오 아서 아직 모르 지만 ..,,,,,,,,,,,,,,
시작 은 교양 수업 같 은 데 ...,,,,,,,,,,,,,,
교수 이 ㅁ 이 개 쿨 남 이 고 재미있 음,,,,,,,,,,,,,,
전공 내용 남 는 것 도 없 고 수업 을 안 올리 어 주 어서 짜증 나 았 지만,,,,,,,,,,,,,,
"""예습 을 꼭 하 아 오 라고 하 시 는데 예습 하 아 오 면 이해 잘 되 고 듣 을 만 하 ㄴ 강의 이 고 "," 대학교 입학 하 아서 듣 은 가 의 중 에 가장 기억 에 남 는 강의 이 ㅂ니다""",,,,,,,,,,,,,,
3 수업 스타일 우선 배우 ㄹ 것 이 많 은 강의 이 ㅁ,,,,,,,,,,,,,,
수업 내용 자체 도 배우 ㄹ 것 이 많 지만 교수 님 이 해주시 는 수업 외 이야기 도 재미있 고 배우 ㄹ 점 이 많 음,,,,,,,,,,,,,,
원래 가 쉽 ㄴ 교수 님 은 아니 어서 별 기대 안 하 았 는데 퀴즈 도 에세이 도 난이도 생각 보다 괜찮 았 음,,,,,,,,,,,,,,
문제 풀 다가 자기 도 모르 ㄴ다 면서 넘어가 시 곤 하 는데 귀엽 습니다,,,,,,,,,,,,,,
같 음 그냥 머릿속 에 남 는 것 1 도 없 음,,,,,,,,,,,,,,
다른 것 은 모르 겠 고 듣 고 나니 남 는 것 1 도 없 다는 느낌 차라리 다른 수업 들 으 셈,,,,,,,,,,,,,,
들 으면 오히려 본인 한테 손해 .. 듣 고 있 기 시간 아깝 ㄴ 개소리 만 많이 하 ㄹ 뿐 시험 에 도 인생 에 도 도움 안 되 ㅁ,,,,,,,,,,,,,,
"""이 딴 강의 를 왜 수강 신청 하 았 을까 싶 고 "," 배우 ㄴ 것 이 라고 ㄴ 전혀 없 슴 니 다""",,,,,,,,,,,,,,
한 학기 동안 많 은 것 을 배우 고 유익 하 게 배우 어 가 았 으나 그 만큼 수업 은 힘들 ㄴ 편 이 었 습니다,,,,,,,,,,,,,,
그래도 분명히 배우 어 가 ㄹ 것 은 많 은 교수 님 이 라고 생각 되 ㅁ,,,,,,,,,,,,,,
순문학 을 안 읽 는 것 은 독자 수준 이 떨어지 어서 가 아니 라 순문학 이 재미 없 어서 가 아니 ㄴ가,,,,,,,,,,,,,,
그런 말 한 적 이 없 다고 하 ㄹ 지 모르 지만 나 는 이 미 여러 번 그런 모습 을 보 았 다,,,,,,,,,,,,,,
"""소설 론 이 라고 붙이 어 놓 곤 다른 판타지 나 SF 류 웹 소설 등 다른 장르 는 취급 안 하 는 것 은 대체 ... 물론 수업 이 안 맞 으면 알 ㄴ 들 으면 되 지 "," 첫 수업 때 안 나가 고 뭐 하 았 냐 라고 하 ㄹ 수 있 는데 현재 소설 수업 이 이 것 말 고 뭐 가 있 나""",,,,,,,,,,,,,,
좋 았 음 소설 쓰 는 숙제 세 번 에 시험 은 따로 없 었 고 수업 참여 가 가장 중요 하 ㅁ,,,,,,,,,,,,,,
문 창 반 타 과 반 으로 진행 되 어서 소설 잘 쓰 는 것 별로 안 중요 하 다고 하지만 그런 것 은 아니 ㄴ 듯,,,,,,,,,,,,,,
교수 님 이 현직 자 로서 나름 꿀 팁 도 많이 주 시 어서 시험 기간 에 공부 를 어떻하 게 하 아야 하 ㄹ지 모르 아 스트레스 받 은 것 빼 고 는 괜찮 았 던 수업,,,,,,,,,,,,,,
출 결과 수업 태도 를 전혀 신경 쓰 지 않 으시 는 것 같 은 데 그래서 수업 태도 들 이 엉망 이 다,,,,,,,,,,,,,,
근데 학생 이 채점 하 아서 1 등 하 ㄴ 조 왜 1 등 하 았 는지 하나 도 이 해안가 고 꼴 등 하 ㄴ 조도 왜 꼴 등 하 았 는지 이 해안 가 ㅁ,,,,,,,,,,,,,,
하 모르 겠 다 진짜 팀 프로젝트 개개 개개 개 열심히 하 았 는데 학생 들 이 평가 하 아서 등 수 나 참 진짜 ... 팀 프로젝트 한 것 을 왜 학생 이 평가 하 ㅁ,,,,,,,,,,,,,,
3 백만 원 도 넘 는 등록금 을 나 의 고 듣기 에 ㄴ 딱히 느끼 는 것 도 배우 ㄹ 것 도 없 는 수업,,,,,,,,,,,,,,
나 는 마케팅 에 관심 있 어 라고 치 어도 별로 남 는 것 이 없 는 수업,,,,,,,,,,,,,,
"""가르치 려 들 는 내용 자체 는 많 아 보이 나 한 시간 동안 한 번 집중 하 아서 들 어 보 면 "," 아 뭐 야 왜 이렇게 배우 ㄹ 것 이 없 어""",,,,,,,,,,,,,,
시험 이 고 팀 별 발표 고 다 떠나 서 기본적 으로 머리 에 남 는 것 이 적 은 수업 은 좋 은 점수 를 주 고 싶 지 않 음,,,,,,,,,,,,,,
대면 수업 이 면 쉬 어 가 는 수업 같 고 좋 을 것 같 은 데 비 대면 이 ㄹ 때 는 어차피 모든 강의 를 집 에서 듣 는 거라 별로 였 어요,,,,,,,,,,,,,,
진짜 러시아 에 대하 아서 1 도 모르 았 는데 어느 정도 의 흐름 은 알 수 있 었 어요,,,,,,,,,,,,,,
비 대면 수업 이 었 던 만큼 숙제 는 헬 이 었 지만 시험 이 든 숙제 든 노력 하 ㄴ 만큼 학점 잘 주 시 ㅂ니다,,,,,,,,,,,,,,
"""강의 내용 은 세계 테마 기행 "," 걷 어 서 세계 속 으로 같 은 영상 을 많이 보이 어 주 시 었 고 이런 쪽 으로 관심 이 있 고 긍정적 으로 재미있 게 보 ㄹ 수 있 는 사람 들 이 아니 면 많이 힘들 수도 있 을 것 같 습니다""",,,,,,,,,,,,,,
"""비 대면 강의 로 는 진짜 비추 ", ," 숙제 로 핸드 라이팅 레포트 14 장 쓰 었 습니다""",,,,,,,,,,,,,,
